step,x,y,vx,vy,ax,ay,goal_distance,obstacle_distance
41.0,0.020218053068819818,0.003039787753297921,0.04787980464901398,0.007218748371698541,0.05739750997310076,0.008767520066261327,10.091428916924658,3.979782874713644
42.0,0.021198608165789338,0.0031876697287583963,0.049027754848476,0.007394098773023768,0.05735024299260668,0.00876941678914575,10.090437273464634,3.9788024122843613
43.0,0.0222021033599559,0.0033390594709345298,0.05017475970832813,0.007569487108806683,0.05730297343470347,0.00877157386473424,10.089422423364969,3.977799016544581
44.0,0.023228519743496344,0.003493957842656557,0.0513208191770222,0.007744918586101368,0.05725570108256404,0.0087739920937615,10.088384385196324,3.976772706728319
45.0,0.024277838407469814,0.003652365811216089,0.05246593319867348,0.007920398427976597,0.05720842571006551,0.008776672323873901,10.087323177514971,3.9757235020787736
46.0,0.025350040441727312,0.0038142844487051705,0.05361010171287479,0.008095931874454076,0.057161147081548944,0.00877961545096741,10.086238818862837,3.9746514218484674
47.0,0.026445106934817428,0.003979714932374639,0.05475332465450577,0.008271524183473425,0.0571138649516077,0.00878282242032383,10.08513132776754,3.973556485299384
48.0,0.027563018973888187,0.004148658545012237,0.055895601953537925,0.008447180631879901,0.05706657906489886,0.008786294227578739,10.084000722742433,3.9724387117031217
49.0,0.028703757644584906,0.004321116675340866,0.0570369335348359,0.008622906516431475,0.05701928915597381,0.00879003191954993,10.082847022286638,3.971298120341044
50.0,0.029867304030944015,0.004497090818437316,0.058177319317955375,0.008798707154822474,0.05697199494912401,0.008794036594951309,10.081670244885107,3.970134730504443
51.0,0.03105363921528277,0.004676582576171746,0.05931675921693785,0.0089745878867215,0.056924696158238676,0.00879830940501408,10.080470409008646,3.968948561494703
52.0,0.03226274427808482,0.004859593657668182,0.060455253140102624,0.00915055407482178,0.05687739248667174,0.008802851554033344,10.079247533113975,3.967739632623475
53.0,0.033494600297881545,0.005046125879786231,0.061592800989836057,0.009326611105902447,0.05683008362711536,0.00880766429985629,10.078001635643771,3.966507963212854
54.0,0.03474918835112911,0.005236181167624223,0.06272940266237836,0.009502764391899572,0.056782769261478294,0.00881274895432584,10.076732735026706,3.9652535725955618
55.0,0.03602648951208127,0.005429761555043945,0.06386505804760793,0.00967901937098609,0.056735449060766885,0.008818106883690821,10.075440849677515,3.9639764801151403
56.0,0.037326484852657736,0.005626869185217143,0.06499976702882328,0.009855381508659906,0.05668812268496768,0.00882373950899363,10.07412599799702,3.962676705126146
57.0,0.03864915544230819,0.005827506311193939,0.06613352948252263,0.010031856298839778,0.056640789782929656,0.00882964830644277,10.07278819837221,3.961354266994359
58.0,0.03999448234787181,0.006031675296493312,0.06726634527818122,0.010208449264968633,0.05659344999224567,0.008835834807778921,10.071427469176266,3.9600091850969834
59.0,0.04136244663343234,0.006239378615715796,0.06839821427802613,0.010385165961124211,0.05654610293913161,0.008842300600639178,10.070043828768632,3.958641478822873
60.0,0.04275302936016851,0.0064506188551785365,0.06952913633680877,0.010562011973136994,0.05649874823830256,0.008849047328926132,10.068637295495066,3.9572511675727515
61.0,0.04416621158620001,0.006665398713572847,0.07065911130157482,0.010738992919715517,0.05645138549284542,0.008856076693185118,10.067207887687687,3.9558382707594375
62.0,0.04560197436642864,0.006883721002644431,0.07178813901143173,0.010916114453579219,0.0564040142940872,0.00886339045099399,10.065755623665043,3.954402807808089
63.0,0.04706029875237491,0.007105588647896413,0.07291621929731347,0.011093382262599098,0.056356634221458556,0.008870990417368262,10.064280521732169,3.9529447981564414
64.0,0.04854116579200977,0.007331004689315342,0.07404335198174264,0.011270802070946462,0.0563092448423519,0.008878878465184528,10.06278260018063,3.951464261255059
65.0,0.05004455652958156,0.007559972282120345,0.07516953687858968,0.011448379640250153,0.05626184571197408,0.008887056525623764,10.061261877288612,3.949961216567594
66.0,0.051570452005438146,0.0077924946975355975,0.07629477379282916,0.011626120770762628,0.056214436373192934,0.00889552658863707,10.059718371320955,3.9484356835710486
67.0,0.053118833255844,0.008028575323586305,0.07741906252029301,0.01180403130253537,0.05616701635637764,0.008904290703434993,10.05815210052923,3.94688768175605
68.0,0.054689681312792414,0.008268217665918386,0.07854240284742056,0.011982117116604069,0.05611958517923238,0.008913350979001566,10.056563083151811,3.945317230627125
69.0,0.05628297720381252,0.008511425348642068,0.07966479455100521,0.0121603841361841,0.05607214234662333,0.008922709584634321,10.054951337413932,3.943724349702992
70.0,0.05789870195177128,0.008758202115199603,0.08078623739793768,0.012338838327876786,0.05602468735039866,0.00893236875051139,10.053316881527756,3.9421090585168477
71.0,0.05953683657467019,0.009008551829257343,0.08190673114494565,0.012517485702887014,0.0559772196692013,0.008942330768285644,10.051659733692452,3.940471376616676
72.0,0.06119736208543678,0.009262478475622398,0.08302627553832967,0.012696332318252727,0.05592973876827429,0.008952597991707324,10.049979912094258,3.9388113235655555
73.0,0.06288025949171068,0.009519986161184137,0.08414487031369515,0.012875384278086873,0.05588224409925878,0.008963172837275303,10.048277434906565,3.937128918941974
74.0,0.06458550979562429,0.009781079115880784,0.08526251519568033,0.01305464773483238,0.05583473509998408,0.008974057784917175,10.046552320289987,3.935424182340155
75.0,0.06631309399357789,0.010045761693691398,0.08637920989768001,0.013234128890530723,0.0557872111942502,0.008985255378698993,10.044804586392429,3.9336971333703925
76.0,0.06806299307600919,0.010314038373653493,0.08749495412156502,0.013413833998104703,0.055739671791602066,0.008996768227564832,10.043034251349185,3.9319477916593915
77.0,0.06983518802715713,0.010585913760906613,0.08860974755739706,0.013593769362656,0.055692116287095896,0.009008599006106354,10.041241333283006,3.930176176850617
78.0,0.0716296598248199,0.010861392587762175,0.08972358988313898,0.013773941342778127,0.05564454406105705,0.009020750455362507,10.039425850304184,3.928382308604656
79.0,0.0734463894401071,0.011140479714799882,0.09083648076436013,0.013954356351885376,0.05559695447882961,0.009033225383650402,10.03758782051064,3.9265662065995817
80.0,0.07528535783718585,0.01142318013199105,0.09194841985393672,0.014135020859558384,0.05554934689051729,0.009046026667426597,10.035727261988008,3.924727890531328
81.0,0.07714654597302079,0.011709498959849188,0.09305940679174707,0.014315941392906916,0.05550172063071561,0.009059157252179893,10.033844192809728,3.922867380114079
82.0,0.07902993479710801,0.011999441450608198,0.09416944120436138,0.014497124537950514,0.05545407501823522,0.009072620153355169,10.031938631037132,3.920984695080658
83.0,0.08093550525120254,0.01229301298942855,0.09527852270472609,0.014678576941017617,0.055406409355816026,0.009086418457309444,10.030010594719542,3.9190798551829387
84.0,0.08286323826903938,0.012590219095631827,0.09638665089184241,0.014860305310163805,0.0553587229298321,0.00910055532229975,10.028060101894365,3.9171528801922473
85.0,0.08481311477604817,0.012891065423964022,0.09749382535043905,0.0150423164166098,0.055311015009987245,0.009115033979503157,10.026087170587182,3.9152037898997936
86.0,0.08678511568906094,0.01319555776588802,0.09860004565063879,0.015224617096199863,0.05526328484900071,0.009129857734069801,10.024091818811868,3.913232604117101
87.0,0.08877922191601331,0.013503702050905645,0.0997053113476188,0.01540721425088126,0.055215531682283284,0.009145029966209209,10.022074064570672,3.911239342676445
88.0,0.0907954143556386,0.013815504347909754,0.10080962198126446,0.015590114850205443,0.05516775472760306,0.009160554132309415,10.020033925854339,3.9092240254313118
89.0,0.09283367389715494,0.014130970866566787,0.10191297707581652,0.01577332593285163,0.05511995318474136,0.009176433766090526,10.017971420642208,3.9071866722568567
90.0,0.09489398141994516,0.014450107958730255,0.10301537613951135,0.01595685460817344,0.05507212623513763,0.009192672479792432,10.015886566902335,3.9051273030503797
91.0,0.09697631779322945,0.01477292211988564,0.1041168186642141,0.01614070805776929,0.05502427304152392,0.009209273965397755,10.013779382591592,3.9030459377318096
92.0,0.09908066387573033,0.015099419990627186,0.10521730412504458,0.016324893537077244,0.054976392747548335,0.009226241995889225,10.01164988565579,3.900942596244197
93.0,0.10120700051533024,0.015429608358167085,0.10631683197999554,0.016509418376995027,0.05492848447738707,0.00924358042654409,10.009498094029805,3.8988172985542233
94.0,0.1033553085487211,0.015763494157877603,0.10741540166954329,0.01669428998552591,0.05488054733534506,0.00926129319626405,10.007324025637683,3.896670064652718
95.0,0.1055255688010461,0.016101084474866627,0.1085130126162502,0.01687951584945119,0.054832580405444725,0.009279384328942882,10.005127698392787,3.8945009145551897
96.0,0.10771776208553328,0.016442386545587228,0.1096096642243591,0.01706510353603005,0.05478458275100265,0.009297857934871303,10.002909130197905,3.8923098683023643
97.0,0.10993186920312087,0.016787407759481777,0.11070535587937914,0.017251060694727476,0.05473655341419372,0.009316718212180828,10.000668338945397,3.8900969459607406
98.0,0.11216787094207413,0.0171361556606612,0.11180008694766302,0.017437395058971093,0.05468849141560272,0.009335969448325756,9.998405342517328,3.8878621676231586
99.0,0.11442574807759363,0.01748863794961995,0.11289385677597508,0.017624114447937607,0.054640395753762526,0.009355616021606294,9.996120158785594,3.885605553409374
100.0,0.11670548137141463,0.017844862484987345,0.11398666469105033,0.017811226768369732,0.05459226540467922,0.009375662402730876,9.993812805612079,3.883327123466653
101.0,0.11900705157139752,0.01820483728531583,0.11507850999914392,0.01799874001642435,0.054544099321343104,0.009396113156420858,9.991483300848799,3.881026897970377
102.0,0.12133043941110894,0.018568570530906887,0.11616939198557077,0.01818666227955277,0.05449589643322572,0.009416972943057291,9.98913166233804,3.878704897124663
103.0,0.12367562560939364,0.018936070565675166,0.11725930991423529,0.018375001738413915,0.05444765564576231,0.00943824652037024,9.986757907912528,3.8763611411629895
104.0,0.12604259086993666,0.019307345899051594,0.11834826302715054,0.01856376666882132,0.0543993758398191,0.009459938745172824,9.984362055395577,3.8739956503488497
105.0,0.1284313158808156,0.01968240520792609,0.11943625054394692,0.018752965443724776,0.054351055871145505,0.00948205457514005,9.981944122601247,3.871608444976412
106.0,0.130841781314043,0.02006125733863064,0.12052327166136984,0.018942606535227578,0.05430269456981033,0.009504599070633023,9.979504127334518,3.8691995453711905
107.0,0.13327396782509832,0.020443911308963444,0.12160932555276605,0.019132698516640238,0.05425429073962161,0.009527577396571285,9.977042087391462,3.866768971890742
108.0,0.1357278560524495,0.02083037631025488,0.12269441136755847,0.019323250064571664,0.054205843157529965,0.009550994824351847,9.97455802055941,3.8643167449253677
109.0,0.13820342661706367,0.021220661709476053,0.12377852823070908,0.019514269961058702,0.05415735057301456,0.009574856733818238,9.972051944617135,3.8618428848988375
110.0,0.14070066012190705,0.021614777051390754,0.12486167524216937,0.019705767095735068,0.05410881170745129,0.009599168615279822,9.969523877335037,3.8593474122691256
111.0,0.1432195371514334,0.022012732060751567,0.1259438514763184,0.019897750468040664,0.05406022525346284,0.009623936071581685,9.96697383647533,3.85683034752917
112.0,0.14576003827106115,0.022414536644541013,0.12702505598138766,0.020090229189472297,0.05401158987424996,0.009649164820228179,9.964401839792236,3.8542917112076367
113.0,0.1483221440266386,0.02282020089425855,0.12810528777887267,0.02028321248587686,0.05396290420290327,0.00967486069555978,9.961807905032197,3.8517315238697134
114.0,0.1509058349438972,0.02322973508825431,0.12918454586293074,0.020476709699788057,0.05391416684169521,0.009701029650985332,9.959192049934055,3.8491498061179152
115.0,0.1535110915278925,0.023643149694110466,0.13026282919976465,0.020670730292807762,0.05386537636135153,0.009727677761270249,9.956554292229283,3.846546578592908
116.0,0.15613789426243233,0.02406045537107113,0.13134013672699169,0.020865283848033166,0.05381653130030155,0.00975481122488375,9.953894649642194,3.8439218619743496
117.0,0.15878622360949227,0.02448166297252175,0.13241646735299772,0.021060380072530843,0.05376763016390657,0.009782436366404293,9.951213139890163,3.841275676981754
118.0,0.16145606000861779,0.024906783548518927,0.13349181995627585,0.02125602879985893,0.05371867142366606,0.009810559638986215,9.948509780683855,3.838608044375372
119.0,0.16414738387631278,0.0253358283483717,0.13456619338474918,0.021452239992638653,0.05366965351640044,0.009839187626889033,9.945784589727458,3.8359189849570896
120.0,0.16686017560541433,0.02576880882327523,0.13563958645507718,0.021649023745176434,0.053620574843410145,0.009868327048069895,9.943037584718924,3.8332085195713512
121.0,0.16959441556445323,0.026205736628997986,0.13671199795194539,0.021846390286137832,0.05357143376961011,0.009897984756841774,9.940268783350218,3.830476669106103
122.0,0.17235008409699998,0.02664662362862348,0.13778342662733759,0.022044349981274667,0.05352222862263876,0.00992816774659952,9.937478203307577,3.827723454493748
123.0,0.17512716152099578,0.027091481895347613,0.13885387119979037,0.022242913336206656,0.05347295769194106,0.009958883152613129,9.934665862271752,3.8249488967121428
124.0,0.17792562812806836,0.02754032371533279,0.1399233303536292,0.02244209099925892,0.05342361922782432,0.00999013825489347,9.931831777918298,3.8221530167855966
125.0,0.18074546418283208,0.027993161590619927,0.14099180273818568,0.02264189376435679,0.05337421144048639,0.010021940481129216,9.92897596791784,3.8193358357859
126.0,0.183586649922172,0.028450008242099513,0.1420592869669954,0.022842332573979374,0.05332473249901509,0.010054297409698303,9.926098449936354,3.816497374833386
127.0,0.18644916555451152,0.02891087661254298,0.1431257816169757,0.02304341852217334,0.05327518053035788,0.010087216772756346,9.923199241635462,3.813637655097999
128.0,0.18933299125906317,0.02937577986969555,0.14419128522758287,0.023245162857628465,0.05322555361826123,0.010120706459401857,9.920278360672734,3.8107566978004015
129.0,0.19223810718506212,0.02984473140943188,0.1452557962999481,0.0234475769868165,0.05317584980217809,0.010154774518923422,9.917335824701988,3.8078545242131
130.0,0.19516449345098197,0.03031774485897578,0.14631931329599165,0.02365067247719497,0.05312606707614326,0.01018942916412774,9.914371651373614,3.8049311556615972
131.0,0.19811213014373225,0.03079483408018533,0.14738183463751453,0.023854461060477523,0.05307620338761455,0.010224678774753857,9.911385858334894,3.801986613525572
132.0,0.20108099731783757,0.031276013172904786,0.14844335870526681,0.0240589546359726,0.05302625663627977,0.010260531900972807,9.90837846323034,3.7990209192400854
133.0,0.20407107499459742,0.031761296478384625,0.1495038838379924,0.02426416527399206,0.052976224672827706,0.0102969972669766,9.905349483702043,3.7960340942968136
134.0,0.2070823431612264,0.032250698582771256,0.15056340833144896,0.02447010521933159,0.05292610529768189,0.01033408377466005,9.902298937390013,3.7930261602453164
135.0,0.21011478176997445,0.03274423432066775,0.1516219304374026,0.02467678689482479,0.05287589625969642,0.01037180050739489,9.899226841932556,3.7899971386943174
136.0,0.2131683707372264,0.033241918778767206,0.15267944836259653,0.024884222904972688,0.05282559525481225,0.010410156733901273,9.896133214966643,3.7869470513130383
137.0,0.21624308994258024,0.03374376729956022,0.1537359602676928,0.025092426039650714,0.05277519992467256,0.010449161912218589,9.8930180741283,3.783875919832545
138.0,0.21933891922790397,0.03424979548511812,0.15479146426618623,0.025301409277895086,0.05272470785519612,0.01048882569377767,9.889881437052995,3.780783766047132
139.0,0.22245583839636976,0.034760019200953535,0.15584595842329016,0.02551118579177064,0.05267411657510716,0.010529157927577457,9.886723321376058,3.77767061181574
140.0,0.2255938272114656,0.03527445457995998,0.1568994407547923,0.02572176895032219,0.05262342355442007,0.010570168664470154,9.883543744733092,3.774536479063405
141.0,0.22875286539598322,0.03579311802643221,0.1579519092258807,0.025933172323611593,0.052572626202877885,0.01061186816155489,9.88034272476041,3.7713813897827424
142.0,0.23193293263098197,0.036316026220169065,0.15900336174993826,0.026145409686842692,0.052521721868342405,0.010654266886686949,9.877120279095475,3.7682053660354664
143.0,0.23513400855472807,0.036843196120660594,0.16005379618730511,0.02635849502457643,0.052470707835134904,0.010697375523102163,9.873876425377363,3.7650084299539412
144.0,0.23835607276160822,0.037374644971361365,0.16110321034400782,0.026572442535038474,0.05241958132232541,0.010741204974161023,9.870611181247229,3.7617906037427757
145.0,0.24159910480101732,0.0379103903040518,0.16215160197045433,0.026787266634521693,0.05236833948196869,0.010785766368217707,9.867324564348797,3.7585519096804525
146.0,0.2448630841762192,0.03845044994328952,0.1631989687600937,0.027002981961886045,0.052316979397285766,0.010831071063611907,9.864016592328852,3.755292370120994
147.0,0.24814799034317997,0.038994842010952685,0.16424530834803944,0.027219603383158285,0.05226549808078818,0.010877130653795104,9.860687282837763,3.7520120074956695
148.0,0.25145380270937306,0.03954358493087737,0.1652906183096552,0.02743714599623419,0.052213892472343766,0.010923956972587667,9.857336653530004,3.748710844314745
149.0,0.2547805006325551,0.04009669743359109,0.16633489615910207,0.02765562513568594,0.05216215943718172,0.010971562099573708,9.853964722064708,3.7453889031692764
150.0,0.258128063419512,0.04065419856114463,0.1673781393478457,0.027875056377677416,0.052110295763834746,0.011019958365638098,9.850571506106215,3.7420462067329368
151.0,0.26149647032477447,0.041216107672044436,0.1684203452631224,0.028095455544990176,0.05205829816201599,0.011069158358648312,9.847157023324668,3.738682777763901
152.0,0.2648857005493017,0.041782444446287696,0.16946151122636274,0.02831683871216314,0.05200616326042921,0.011119174929284697,9.843721291396587,3.735298639106765
153.0,0.26829573323913314,0.04235322889050267,0.17050163449157132,0.028539222210748835,0.05195388760450859,0.011170021197026557,9.840264328005503,3.731893813694518
154.0,0.2717265474840064,0.04292848134319646,0.1715407122436615,0.028762622634689365,0.05190146765408721,0.011221710556293393,9.836786150842576,3.7284683245505565
155.0,0.27517812231594124,0.04350822248011277,0.17257874159674325,0.028987056845815234,0.05184889978099032,0.011274256682750956,9.833286777607249,3.72502219479076
156.0,0.2786504367077885,0.044092473319702175,0.17361571959236305,0.029212541979470253,0.05179618026655185,0.011327673539782661,9.829766226007921,3.7215554476256023
157.0,0.28214346957174236,0.044681255228707493,0.17465164319769408,0.029439095450265906,0.05174330529905057,0.011381975385134205,9.82622451376264,3.7180681063623244
158.0,0.28565719975781584,0.045274589927866864,0.1756865093036751,0.02966673495796859,0.051690270971063754,0.011437176777733874,9.822661658599806,3.714560194407158
159.0,0.2891916060522778,0.04587249949773733,0.17672031472309638,0.029895478493523267,0.051637073276735036,0.011493292584694555,9.819077678258916,3.7110317352676034
160.0,0.2927466671760504,0.04647500638464167,0.17775305618863108,0.03012534434521716,0.05158370810895321,0.011550337988504784,9.81547259049131,3.7074827525547693
161.0,0.2963223617830666,0.04708213340674142,0.17878473035081013,0.030356351104987255,0.051530171256439536,0.011608328494409225,9.811846413060962,3.703913269985763
162.0,0.2999186684585854,0.04769390376023892,0.17981533377593892,0.03058851767487544,0.051476458400739285,0.011667279937989713,9.80819916374527,3.700323311386144
163.0,0.3035355657174645,0.04831034102571163,0.18084486294395372,0.030821863273635234,0.05142256511311484,0.011727208492948714,9.8045308603359,3.6967129006924404
164.0,0.3071730320023888,0.048931469174581514,0.181873314246216,0.031056407443494208,0.05136848685133639,0.011788130679102896,9.800841520639622,3.6930820619547275
165.0,0.31083104568205366,0.04955731257572304,0.18290068398324272,0.03129217005707627,0.05131421895636671,0.011850063370592528,9.797131162479213,3.6894308193392713
166.0,0.31450958504930104,0.0501878960022128,0.18392696836237005,0.03152917132448812,0.051259756648935915,0.011913023804312877,9.793399803694342,3.68575919713124
167.0,0.31820862831920804,0.05082324463822429,0.18495216349534876,0.031767431800574376,0.051205095026002526,0.011977029588574002,9.78964746214252,3.6820672197374815
168.0,0.3219281536271254,0.05146338408607121,0.1859762653958688,0.03200697239234586,0.05115022905709636,0.012042098711995635,9.785874155700075,3.6783549116893757
169.0,0.32566813902666564,0.05210834037340292,0.18699926997701075,0.03224781436658577,0.05109515358053906,0.012108249552645198,9.782079902263119,3.6746222976457585
170.0,0.3294285624876381,0.05275813996055569,0.18802117304862154,0.03248997935763867,0.051039863299537656,0.01217550088742364,9.77826471974861,3.670869402395917
171.0,0.33320940189393033,0.053412809748063436,0.18904197031461228,0.03273348937538714,0.050984352778146655,0.012243871901709006,9.774428626095384,3.66709625086267
172.0,0.33701063504133383,0.054072377084331866,0.19006165737017522,0.032978366813421325,0.05092861643709337,0.012313382199264311,9.77057163926527,3.6633028681055206
173.0,0.3408322396353122,0.054736869773479996,0.19108022969891708,0.03322463445740661,0.05087264854946207,0.012384051812415866,9.766693777244209,3.659489279323894
174.0,0.3446741932887103,0.05540631608335309,0.19209768266990632,0.033472315493654925,0.050816443236230864,0.01245590121251317,9.762795058043412,3.6556555098604586
175.0,0.3485364735194029,0.0560807447537112,0.19311401153463092,0.033721433517905186,0.050759994461656355,0.012528951320676851,9.758875499700583,3.651801585204537
176.0,0.3524190577478802,0.05676018500459758,0.19412921142386405,0.033972012544318725,0.05070329602850022,0.012603223518843151,9.754935120281132,3.647927530995601
177.0,0.35632192329476886,0.05744466654489149,0.19514327734443407,0.03422407701469559,0.05064634157309161,0.012678739661114168,9.750973937879483,3.6440333730268613
178.0,0.3602450473782868,0.05813421958104985,0.1961562041758959,0.034477651807917876,0.05058912456021923,0.012755522085424027,9.746991970620371,3.6401191372489583
179.0,0.3641884071116288,0.05882887482604238,0.19716798666710028,0.034732762249626355,0.0505316382778468,0.012833593625527141,9.74298923666023,3.636184849773736
180.0,0.36815197950028195,0.05952866350848512,0.19817861943265722,0.0349894341221369,0.050473875831644845,0.012912977623322507,9.738965754188582,3.632230536878131
181.0,0.37213574143926775,0.06023361738197718,0.1991880969492901,0.03524769367460335,0.050415830139331784,0.012993697941522244,9.734921541429504,3.6282562250081614
182.0,0.37613966971030927,0.06094376873464586,0.20019641355207674,0.035507567633433795,0.05035749392481788,0.013075778976670512,9.730856616643123,3.624261940783012
183.0,0.38016374097892075,0.0616591503989052,0.20120356343057308,0.035769083212967206,0.050298859712142534,0.013159245672534004,9.726770998127172,3.6202477109992484
184.0,0.38420793179141705,0.062379795761433564,0.20220954062481594,0.03603226812641789,0.05023991981919926,0.013244123533862617,9.722664704218593,3.616213562635129
