controller,step,x,y,vx,vy,speed,goal_distance,obstacle_distance,signed_clearance,closest_obstacle_x,closest_obstacle_y,used_obstacle_x,used_obstacle_y,avg_obstacle_x,avg_obstacle_y,goal_weight,heading_error,goal_ax,goal_ay,goal_norm,boundary_ax,boundary_ay,boundary_norm,collision_ax,collision_ay,collision_norm,total_ax,total_ay,total_norm
paper_pd,22.0,0.07180514997121634,0.0,0.3010673171051252,0.0,0.3010673171051252,10.428194850028783,3.9281948500287838,3.9281948500287838,3.9281948500287838,0.8349635908920058,3.9281948500287838,-9.992007221626409e-16,3.9281948500287838,-9.992007221626409e-16,0.9033157596680099,0.0,0.6030625616810197,0.0,0.6030625616810197,0.0,0.0,0.0,0.0,0.0,0.0,0.6030625616810197,0.0,0.6030625616810197
paper_pd,23.0,0.07806772133799125,0.0,0.3131285683387456,0.0,0.3131285683387456,10.421932278662009,3.921932278662009,3.9219322786620086,3.9219322786620086,0.8336324402550709,3.921932278662009,-9.992007221626409e-16,3.921932278662009,-9.992007221626409e-16,0.9030235063375605,0.0,0.5963357021578246,0.0,0.5963357021578246,0.0,0.0,0.0,0.0,0.0,0.0,0.5963357021578246,0.0,0.5963357021578246
paper_pd,24.0,0.0845688269856293,0.0,0.32505528238190207,0.0,0.32505528238190207,10.41543117301437,3.9154311730143707,3.9154311730143707,3.9154311730143707,0.8322505875915555,3.9154311730143707,-9.43689570931383e-16,3.9154311730143707,-9.43689570931383e-16,0.9027201214073373,0.0,0.5896499022501127,0.0,0.5896499022501127,0.0,0.0,0.0,0.0,0.0,0.0,0.5896499022501127,0.0,0.5896499022501127
paper_pd,25.0,0.09130579259416739,0.0,0.33684828042690435,0.0,0.33684828042690435,10.408694207405832,3.9086942074058326,3.9086942074058326,3.9086942074058326,0.8308186013457155,3.9086942074058326,-9.43689570931383e-16,3.9086942074058326,-9.43689570931383e-16,0.9024057296789388,0.0,0.5830050830856681,0.0,0.5830050830856681,0.0,0.0,0.0,0.0,0.0,0.0,0.5830050830856681,0.0,0.5830050830856681
paper_pd,26.0,0.09827596023593975,0.0,0.34850838208861773,0.0,0.34850838208861773,10.40172403976406,3.9017240397640602,3.9017240397640602,3.9017240397640602,0.8293370464775167,3.9017240397640602,-9.43689570931383e-16,3.9017240397640602,-9.43689570931383e-16,0.9020804551889895,0.0,0.5764011654789406,0.0,0.5764011654789406,0.0,0.0,0.0,0.0,0.0,0.0,0.5764011654789406,0.0,0.5764011654789406
paper_pd,27.0,0.10547668834390368,0.0,0.36003640539819654,0.0,0.36003640539819654,10.394523311656096,3.894523311656097,3.8945233116560964,3.8945233116560964,0.8278064844693672,3.894523311656097,-9.43689570931383e-16,3.894523311656097,-9.43689570931383e-16,0.9017444212106178,0.0,0.5698380698952697,0.0,0.5698380698952697,0.0,0.0,0.0,0.0,0.0,0.0,0.5698380698952697,0.0,0.5698380698952697
paper_pd,28.0,0.11290535167982572,0.0,0.37143316679610194,0.0,0.37143316679610194,10.387094648320174,3.8870946483201743,3.8870946483201743,3.8870946483201743,-0.8262274733328813,3.8870946483201743,-9.43689570931383e-16,3.8870946483201743,-9.43689570931383e-16,0.9013977502549415,0.0,0.5633157164164247,0.0,0.5633157164164247,0.0,0.0,0.0,0.0,0.0,0.0,0.5633157164164247,0.0,0.5633157164164247
paper_pd,29.0,0.12055934130231433,0.0,0.3826994811244304,0.0,0.3826994811244304,10.379440658697686,3.8794406586976855,3.8794406586976855,3.8794406586976855,0.8246005676156651,3.8794406586976855,-9.43689570931383e-16,3.8794406586976855,-9.43689570931383e-16,0.9010405640725587,0.0,0.5568340247074339,0.0,0.5568340247074339,0.0,0.0,0.0,0.0,0.0,0.0,0.5568340247074339,0.0,0.5568340247074339
paper_pd,30.0,0.12843606453468592,0.0,0.3938361616185791,0.0,0.3938361616185791,10.371563935465314,3.871563935465314,3.871563935465314,3.871563935465314,0.8229263184081659,3.871563935465314,-9.992007221626409e-16,3.871563935465314,-9.992007221626409e-16,0.900672983655048,0.0,0.5503929139846814,0.0,0.5503929139846814,0.0,0.0,0.0,0.0,0.0,0.0,0.5503929139846814,0.0,0.5503929139846814
paper_pd,31.0,0.1365329449326514,0.0,0.40484401989827273,0.0,0.40484401989827273,10.363467055067348,3.8634670550673484,3.8634670550673484,3.8634670550673484,0.821205273350521,3.8634670550673484,-9.43689570931383e-16,3.8634670550673484,-9.43689570931383e-16,0.9002951292364763,0.0,0.5439923029852494,0.0,0.5439923029852494,0.0,0.0,0.0,0.0,0.0,0.0,0.5439923029852494,0.0,0.5439923029852494
paper_pd,32.0,0.14484742225181094,0.0,0.4157238659579777,0.0,0.4157238659579777,10.35515257774819,3.855152577748189,3.855152577748189,3.855152577748189,0.819437976639477,3.855152577748189,-9.992007221626409e-16,3.855152577748189,-9.992007221626409e-16,0.8999071202949155,0.0,0.5376321099374786,0.0,0.5376321099374786,0.0,0.0,0.0,0.0,0.0,0.0,0.5376321099374786,0.0,0.5376321099374786
paper_pd,33.0,0.15337695241494548,0.0,0.4264765081567273,0.0,0.4264765081567273,10.346623047585055,3.8466230475850542,3.8466230475850547,3.8466230475850542,0.8176249690353403,3.8466230475850542,-9.992007221626409e-16,3.8466230475850542,-9.992007221626409e-16,0.8995090755539692,0.0,0.5313122525327264,0.0,0.5313122525327264,0.0,0.0,0.0,0.0,0.0,0.0,0.5313122525327264,0.0,0.5313122525327264
paper_pd,34.0,0.1621190074790931,0.0,0.4371027532073818,0.0,0.4371027532073818,10.337880992520907,3.8378809925209074,3.837880992520907,3.837880992520907,0.8157667878689752,3.8378809925209074,-9.992007221626409e-16,3.8378809925209074,-9.992007221626409e-16,0.8991011129843091,0.0,0.5250326478982996,0.0,0.5250326478982996,0.0,0.0,0.0,0.0,0.0,0.0,0.5250326478982996,0.0,0.5250326478982996
paper_pd,35.0,0.17107107560240006,0.0,0.4476034061653478,0.0,0.4476034061653478,10.3289289243976,3.8289289243975997,3.8289289243976,3.8289289243975997,0.8138639670488492,3.8289289243975997,-9.43689570931383e-16,3.8289289243975997,-9.43689570931383e-16,0.8986833498052214,0.0,0.5187932125715403,0.0,0.5187932125715403,0.0,0.0,0.0,0.0,0.0,0.0,0.5187932125715403,0.0,0.5187932125715403
paper_pd,36.0,0.18023066101073565,0.0,0.4579792704167786,0.0,0.4579792704167786,10.319769338989264,3.819769338989264,3.819769338989264,3.819769338989264,0.8119170370681306,3.819769338989264,-8.881784197001252e-16,3.819769338989264,-8.881784197001252e-16,0.8982559024861656,0.0,0.5125938624750396,0.0,0.5125938624750396,0.0,0.0,0.0,0.0,0.0,0.0,0.5125938624750396,0.0,0.5125938624750396
paper_pd,37.0,0.18959528396406122,0.0,0.4682311476662794,0.0,0.4682311476662794,10.310404716035938,3.810404716035938,3.8104047160359387,3.810404716035938,0.8099265250118354,3.810404716035938,-9.992007221626409e-16,3.810404716035938,-9.992007221626409e-16,0.8978188867483438,0.0,0.506434512892961,0.0,0.506434512892961,0.0,0.0,0.0,0.0,0.0,0.0,0.506434512892961,0.0,0.506434512892961
paper_pd,38.0,0.199162480722544,0.0,0.4783598379241386,0.0,0.4783598379241386,10.300837519277456,3.800837519277457,3.800837519277456,3.8008375192774566,0.8078929545640319,3.800837519277457,-9.992007221626409e-16,3.800837519277457,-9.992007221626409e-16,0.8973724175662814,0.0,0.5003150784484482,0.0,0.5003150784484482,0.0,0.0,0.0,0.0,0.0,0.0,0.5003150784484482,0.0,0.5003150784484482
paper_pd,39.0,0.20892980351240614,0.0,0.4883661394931076,0.0,0.4883661394931076,10.291070196487594,3.7910701964875937,3.7910701964875937,3.7910701964875937,0.8058168460150975,3.7910701964875937,-9.43689570931383e-16,3.7910701964875937,-9.43689570931383e-16,0.8969166091694211,0.0,0.49423547308209737,0.0,0.49423547308209737,0.0,0.0,0.0,0.0,0.0,0.0,0.49423547308209737,0.0,0.49423547308209737
paper_pd,40.0,0.21889482049150114,0.0,0.4982508489547495,0.0,0.4982508489547495,10.281105179508499,3.7811051795085,3.781105179508499,3.7811051795084993,0.8036987162690377,3.7811051795085,-9.992007221626409e-16,3.7811051795085,-9.992007221626409e-16,0.89645157504373,0.0,0.4881956100314768,0.0,0.4881956100314768,0.0,0.0,0.0,0.0,0.0,0.0,0.4881956100314768,0.0,0.4881956100314768
paper_pd,41.0,0.2290551157146087,0.0,0.508014761155379,0.0,0.508014761155379,10.270944884285392,3.7709448842853908,3.770944884285391,3.7709448842853908,0.8015390788508615,3.7709448842853908,-9.43689570931383e-16,3.7709448842853908,-9.43689570931383e-16,0.8959774279333182,0.0,0.4821954018116625,0.0,0.4821954018116625,0.0,0.0,0.0,0.0,0.0,0.0,0.4821954018116625,0.0,0.4821954018116625
paper_pd,42.0,0.23940828909844095,0.0,0.5176586691916123,0.0,0.5176586691916123,10.26059171090156,3.7605917109015596,3.760591710901559,3.760591710901559,0.7993384439140206,3.7605917109015596,-8.881784197001252e-16,3.7605917109015596,-8.881784197001252e-16,0.8954942798420727,0.0,0.47623476019678057,0.0,0.47623476019678057,0.0,0.0,0.0,0.0,0.0,0.0,0.47623476019678057,0.0,0.47623476019678057
paper_pd,43.0,0.2499519563863519,0.0,0.5271833643955479,0.0,0.5271833643955479,10.250048043613647,3.7500480436136487,3.7500480436136483,3.7500480436136487,-0.7970973182479115,3.7500480436136487,-9.43689570931383e-16,3.7500480436136487,-9.43689570931383e-16,0.8950022420353037,0.0,0.47031359620252944,0.0,0.47031359620252944,0.0,0.0,0.0,0.0,0.0,0.0,0.47031359620252944,0.0,0.47031359620252944
paper_pd,44.0,0.2606837491127439,0.0,0.5365896363195986,0.0,0.5365896363195986,10.239316250887256,3.739316250887256,3.739316250887256,3.739316250887256,0.7948162052854323,3.739316250887256,-8.881784197001252e-16,3.739316250887256,-8.881784197001252e-16,0.8945014250414053,0.0,0.46443182006966244,0.0,0.46443182006966244,0.0,0.0,0.0,0.0,0.0,0.0,0.46443182006966244,0.0,0.46443182006966244
paper_pd,45.0,0.27160131456716374,0.0,0.5458782727209918,0.0,0.5458782727209918,10.228398685432836,3.728398685432836,3.728398685432836,3.728398685432836,0.7924956051106333,3.728398685432836,-9.43689570931383e-16,3.728398685432836,-9.43689570931383e-16,0.8939919386535323,0.0,0.4585893412484116,0.0,0.4585893412484116,0.0,0.0,0.0,0.0,0.0,0.0,0.4585893412484116,0.0,0.4585893412484116
paper_pd,46.0,0.28270231575808297,0.0,0.55505005954596,0.0,0.55505005954596,10.217297684241917,3.7172976842419176,3.717297684241917,3.7172976842419176,0.7901360144663969,3.7172976842419176,-8.881784197001252e-16,3.7172976842419176,-8.881784197001252e-16,0.8934738919312895,0.0,0.45278606838383406,0.0,0.45278606838383406,0.0,0.0,0.0,0.0,0.0,0.0,0.45278606838383406,0.0,0.45278606838383406
paper_pd,47.0,0.2939844313763557,0.0,0.5641057809136366,0.0,0.5641057809136366,10.206015568623645,3.7060155686236445,3.7060155686236445,3.7060155686236445,-0.7877379267622149,3.7060155686236445,-8.881784197001252e-16,3.7060155686236445,-8.881784197001252e-16,0.8929473932024368,0.0,0.44702190930205926,0.0,0.44702190930205926,0.0,0.0,0.0,0.0,0.0,0.0,0.44702190930205926,0.0,0.44702190930205926
paper_pd,48.0,0.30544535575834925,0.0,0.5730462190996778,0.0,0.5730462190996778,10.19455464424165,3.694554644241651,3.694554644241651,3.694554644241651,0.7853018320820164,3.694554644241651,-8.881784197001252e-16,3.694554644241651,-8.881784197001252e-16,0.8924125500646104,0.0,0.44129677099741776,0.0,0.44129677099741776,0.0,0.0,0.0,0.0,0.0,0.0,0.44129677099741776,0.0,0.44129677099741776
paper_pd,49.0,0.31708279884874174,0.0,0.5818721545196262,0.0,0.5818721545196262,10.182917201151259,3.682917201151258,3.682917201151258,3.682917201151258,0.7828282171920921,3.682917201151258,-9.43689570931383e-16,3.682917201151258,-9.43689570931383e-16,0.8918694693870587,0.0,0.43561055962043704,0.0,0.43561055962043704,0.0,0.0,0.0,0.0,0.0,0.0,0.43561055962043704,0.0,0.43561055962043704
paper_pd,50.0,0.32889448616298245,0.0,0.5905843657120349,0.0,0.5905843657120349,10.171105513837018,3.671105513837018,3.6711055138370177,3.6711055138370177,0.7803175655490556,3.671105513837018,-9.43689570931383e-16,3.671105513837018,-9.43689570931383e-16,0.8913182573123942,0.0,0.42996318046667825,0.0,0.42996318046667825,0.0,0.0,0.0,0.0,0.0,0.0,0.42996318046667825,0.0,0.42996318046667825
paper_pd,51.0,0.3408781587494098,0.0,0.5991836293213685,0.0,0.5991836293213685,10.15912184125059,3.6591218412505904,3.6591218412505904,3.6591218412505904,0.7777703573079054,3.6591218412505904,-8.326672684688674e-16,3.6591218412505904,-8.326672684688674e-16,0.8907590192583609,0.0,0.42435453796640127,0.0,0.42435453796640127,0.0,0.0,0.0,0.0,0.0,0.0,0.42435453796640127,0.0,0.42435453796640127
paper_pd,52.0,0.35303157315102374,0.0,0.6076707200806966,0.0,0.6076707200806966,10.146968426848977,3.646968426848977,3.6469684268489764,3.6469684268489764,0.7751870693301474,3.646968426848977,-9.43689570931383e-16,3.646968426848977,-9.43689570931383e-16,0.8901918599196189,0.0,0.4187845356750389,0.0,0.4187845356750389,0.0,0.0,0.0,0.0,0.0,0.0,0.4187845356750389,0.0,0.4187845356750389
paper_pd,53.0,0.36535250136690767,0.0,0.6160464107941973,0.0,0.6160464107941973,10.134647498633093,3.6346474986330923,3.6346474986330923,3.6346474986330923,0.7725681751919959,3.6346474986330923,-8.881784197001252e-16,3.6346474986330923,-8.881784197001252e-16,0.8896168832695444,0.0,0.4132530762644578,0.0,0.4132530762644578,0.0,0.0,0.0,0.0,0.0,0.0,0.4132530762644578,0.0,0.4132530762644578
paper_pd,54.0,0.3778387308132974,0.0,0.6243114723194865,0.0,0.6243114723194865,10.122161269186703,3.6221612691867024,3.6221612691867024,3.6221612691867024,0.7699141451926482,3.6221612691867024,-8.881784197001252e-16,3.6221612691867024,-8.881784197001252e-16,0.8890341925620461,0.0,0.4077600615149941,0.0,0.4077600615149941,0.0,0.0,0.0,0.0,0.0,0.0,0.4077600615149941,0.0,0.4077600615149941
paper_pd,55.0,0.3904880642842931,0.0,0.6324666735497864,0.0,0.6324666735497864,10.109511935715707,3.609511935715708,3.609511935715707,3.6095119357157075,0.767225446362636,3.609511935715708,-9.43689570931383e-16,3.609511935715708,-9.43689570931383e-16,0.8884438903333998,0.0,0.4023053923082429,0.0,0.4023053923082429,0.0,0.0,0.0,0.0,0.0,0.0,0.4023053923082429,0.0,0.4023053923082429
paper_pd,56.0,0.40329831991221216,0.0,0.6405127813959512,0.0,0.6405127813959512,10.096701680087788,3.5967016800877882,3.596701680087788,3.596701680087788,0.7645025424722515,3.5967016800877882,-8.881784197001252e-16,3.5967016800877882,-8.881784197001252e-16,0.8878460784040968,0.0,0.3968889686205843,0.0,0.3968889686205843,0.0,0.0,0.0,0.0,0.0,0.0,0.3968889686205843,0.0,0.3968889686205843
paper_pd,57.0,0.4162673311275794,0.0,0.6484505607683629,0.0,0.6484505607683629,10.08373266887242,3.583732668872421,3.5837326688724205,3.5837326688724205,0.761745894040053,3.583732668872421,-8.881784197001252e-16,3.583732668872421,-8.881784197001252e-16,0.8872408578807129,0.0,0.39151068951742946,0.0,0.39151068951742946,0.0,0.0,0.0,0.0,0.0,0.0,0.39151068951742946,0.0,0.39151068951742946
paper_pd,58.0,0.42939294661875366,0.0,0.6562807745587115,0.0,0.6562807745587115,10.070607053381247,3.570607053381247,3.5706070533812464,3.5706070533812464,0.7589559583414462,3.570607053381247,-8.881784197001252e-16,3.570607053381247,-8.881784197001252e-16,0.8866283291577916,0.0,0.38617045314817106,0.0,0.38617045314817106,0.0,0.0,0.0,0.0,0.0,0.0,0.38617045314817106,0.0,0.38617045314817106
paper_pd,59.0,0.44267303029118715,0.0,0.6640041836216749,0.0,0.6640041836216749,10.057326969708813,3.557326969708813,3.557326969708813,3.557326969708813,0.7561331894173436,3.557326969708813,-8.326672684688674e-16,3.557326969708813,-8.326672684688674e-16,0.8860085919197446,0.0,0.3808681567418167,0.0,0.3808681567418167,0.0,0.0,0.0,0.0,0.0,0.0,0.3808681567418167,0.0,0.3808681567418167
paper_pd,60.0,0.4561054612263174,0.0,0.6716215467565112,0.0,0.6716215467565112,10.043894538773683,3.5438945387736824,3.5438945387736824,3.5438945387736824,0.7532780380829023,3.5438945387736824,-8.326672684688674e-16,3.5438945387736824,-8.326672684688674e-16,0.8853817451427718,0.0,0.3756036966032963,0.0,0.3756036966032963,0.0,0.0,0.0,0.0,0.0,0.0,0.3756036966032963,0.0,0.3756036966032963
paper_pd,61.0,0.46968813364008893,0.0,0.6791336206885771,0.0,0.6791336206885771,10.030311866359911,3.530311866359911,3.530311866359911,3.530311866359911,0.7503909519363408,3.530311866359911,-8.326672684688674e-16,3.530311866359911,-8.326672684688674e-16,0.8847478870967959,0.0,0.3703769681104195,0.0,0.3703769681104195,0.0,0.0,0.0,0.0,0.0,0.0,0.3703769681104195,0.0,0.3703769681104195
paper_pd,62.0,0.48341895684110464,0.0,0.6865411600507855,0.0,0.6865411600507855,10.016581043158896,3.5165810431588955,3.5165810431588955,3.516581043158895,0.7474723753678338,3.5165810431588955,-8.326672684688674e-16,3.5165810431588955,-8.326672684688674e-16,0.8841071153474152,0.0,0.3651878657114724,0.0,0.3651878657114724,0.0,0.0,0.0,0.0,0.0,0.0,0.3651878657114724,0.0,0.3651878657114724
paper_pd,63.0,0.49729585518840497,0.0,0.693844917365015,0.0,0.693844917365015,10.002704144811595,3.502704144811595,3.502704144811595,3.502704144811595,0.7445227495684873,3.502704144811595,-8.881784197001252e-16,3.502704144811595,-8.881784197001252e-16,0.8834595267578744,0.0,0.36003628292343504,0.0,0.36003628292343504,0.0,0.0,0.0,0.0,0.0,0.0,0.36003628292343504,0.0,0.36003628292343504
paper_pd,64.0,0.5113167680488746,0.0,0.7010456430234837,0.0,0.7010456430234837,9.988683231951125,3.488683231951126,3.4886832319511254,3.4886832319511254,0.7415425125393909,3.488683231951126,-8.881784197001252e-16,3.488683231951126,-8.881784197001252e-16,0.8828052174910526,0.0,0.3549221123308056,0.0,0.3549221123308056,0.0,0.0,0.0,0.0,0.0,0.0,0.3549221123308056,0.0,0.3549221123308056
