step,time,x,y,vx,vy,ax,ay,heading,linear_speed,angular_speed,goal_distance,obstacle_distance,signed_clearance
0.0,0.0,0.0,-0.4090909090909091,0.0,0.0,0.09156230116235203,0.020809613900534554,0.22347660114063303,0.0,0.0,4.614755797913923,1.338336778732402,1.3090909090909093
1.0,0.064,0.004158441801808559,-0.40794226730740124,0.040586561046782064,0.017134688094075475,-0.007186263037310181,0.25129264405325324,0.399476601140633,0.0440552661288684,4.0,4.610446205696676,1.3340854348670297,1.3049324672891007
2.0,0.128,0.008148220750857832,-0.4055865302289942,0.02895714951104196,0.021388863742498394,0.12797148378555723,-0.019082767219582353,0.6361899683092653,0.036,4.0,4.606033837709289,1.3300065218828787,1.3009426883400514
3.0,0.192,0.012431835478222514,-0.40253372863015713,0.02941950820134586,0.02074831408068963,0.0996093944676113,0.01764983024878486,0.6142454452299022,0.036,4.0,4.601181336096883,1.325627208654332,1.2966590736126868
4.0,0.256,0.0167186030770463,-0.39948816339386256,0.029253527130006163,0.02098168607271573,0.09445635598457924,0.025384734379966023,0.622200403074923,0.036,4.0,4.596328251035347,1.3212446721173023,1.292372306013863
5.0,0.32,0.02096576489291117,-0.3963897955760802,0.028948645783289154,0.021400371662979475,0.09346262580782261,0.02753784454688568,0.6365874387272463,0.036,4.0,4.591503078682925,1.316902626179983,1.2881251441979982
6.0,0.384,0.02516505568242991,-0.3932287859386511,0.028615936973441666,0.021843263289444966,0.0927662208695843,0.02927650061499354,0.6519747781846976,0.036,4.0,4.586711807854768,1.3126095207362152,1.2839258534084794
7.0,0.448,0.029313464689225938,-0.3900031471983521,0.028265560078628262,0.022294800143563876,0.09203313375769451,0.031033195987600237,0.6678508501355878,0.036,4.0,4.581957045271987,1.3083684338044639,1.2797774444016834
8.0,0.512,0.0334084831885666,-0.38671178741248424,0.027898813522293647,0.022752059336426777,0.09123894337808336,0.032830426531837986,0.684133381608504,0.036,4.0,4.577241112434291,1.3041819301558646,1.2756824259023427
9.0,0.5760000000000001,0.03744772962420879,-0.3833539512250506,0.027516541534407375,0.023212926183168586,0.09038392437334997,0.034659458450636116,0.7007661802730801,0.036,4.0,4.5725662875199085,1.3000524445520438,1.2716431794667005
10.0,0.64,0.04142895530673707,-0.37992919690949706,0.027119785867826995,0.023675244760787816,0.08947093260842331,0.03650910750282366,0.7176892629875111,0.036,4.0,4.567934794158076,1.295982275919476,1.2676619537841722
11.0,0.704,0.04535007847555885,-0.376437406564351,0.026709818931233628,0.02413680949630074,0.08850351272068036,0.03836829039598566,0.7348379463512311,0.036,4.0,4.563348769684076,1.2919735525265235,1.2637408306153504
12.0,0.768,0.04920921710372467,-0.37287879005344976,0.026288115562082482,0.024595426001486467,0.08748560142585005,0.04022651379021358,0.7521444720716902,0.036,4.0,4.558810233117198,1.288028198445738,1.2598816919871847
13.0,0.8320000000000001,0.05300471644136097,-0.3692538793384377,0.02585631019623964,0.025048976486791507,0.08642137058256516,0.04207413312932262,0.7695399670454135,0.036,4.0,4.554321056066189,1.284147905395089,1.2560861926495483
14.0,0.896,0.0567351697634895,-0.36556351339351284,0.02541614658033156,0.025495479854419294,0.08531510504729534,0.04390251531295242,0.7869564166969826,0.036,4.0,4.5498829381415975,1.2803341115266282,1.2523557393274198
15.0,0.96,0.06039943152051705,-0.3618088148315176,0.02496942450836106,0.02593314172485197,0.08417111400716859,0.04570411724388901,0.8043284878725693,0.036,4.0,4.545497387947724,1.2765879879822073,1.2486914775703923
16.0,1.024,0.06399662272427596,-0.35799115994371367,0.024517947819039695,0.026360391399651985,0.08299367610394759,0.047472492309600156,0.8215950768956091,0.036,4.0,4.541165710231238,1.272910433387113,1.2450942863666334
17.0,1.088,0.06752612898761919,-0.3541121441826335,0.02406347729545761,0.026775904474937832,0.08178701301644375,0.04920224272711238,0.8387005011526301,0.036,4.0,4.536888999258564,1.2693020758542668,1.24156478010329
18.0,1.1520000000000001,0.07098759210542692,-0.3501735451948578,0.023607691109494518,0.02717861145236624,0.08055528232345655,0.05088893765984048,0.8555952999164952,0.036,4.0,4.53266813804467,1.265763281591304,1.2381033169854825
19.0,1.216,0.0743808963744486,-0.3461772853675276,0.023152154275529056,0.027567693998630016,0.07930257946973995,0.052529015131228096,0.872236653788184,0.036,4.0,4.528503802713385,1.2622941688863543,1.2347100127164607
20.0,1.28,0.07770615098870783,-0.3421253955489362,0.022698297453960615,0.027942571332852047,0.07803294006023709,0.05411968150015811,0.8885884656939825,0.036,4.0,4.524396471058221,1.2588946261059348,1.2313847581022015
21.0,1.344,0.08096366983627398,-0.33801998121233845,0.022247404541289678,0.02830287955626076,0.07675033651504837,0.05565881726515309,0.9046211669024826,0.036,4.0,4.520346434289929,1.25556433234953,1.2281272392546354
22.0,1.408,0.0841539499004017,-0.33386319192098873,0.021800607877854993,0.02864844666218409,0.07545866628076858,0.05714489347110474,0.9203113194238416,0.036,4.0,4.51635381098089,1.2523027795309838,1.2249369591905075
23.0,1.472,0.0872776492774453,-0.32965719457301096,0.021358889595882044,0.02897926560889564,0.07416173153128147,0.05857689965985058,0.935641084016369,0.036,4.0,4.51241856231508,1.2491092948516775,1.2218132598134641
24.0,1.536,0.0903355656056329,-0.32540415058843963,0.020923087566880175,0.029295467339994153,0.07286321220109304,0.05995428227174138,0.9505976143314053,0.036,4.0,4.508540507893677,1.2459830628536706,1.2187553434852765
25.0,1.6,0.09332861548335455,-0.32110619696042136,0.020493904514581423,0.029597295108628068,0.0715666352046811,0.06127689147665327,0.9651724258019142,0.036,4.0,4.5047193415027404,1.2429231464612198,1.2157622936075547
26.0,1.6640000000000001,0.09625781526277116,-0.31676543092699877,0.020071919064680244,0.029885080977988424,0.07027534294351412,0.06254493426242735,0.9793607753100555,0.036,4.0,4.500954646401244,1.2399285066162526,1.2128330938281382
27.0,1.728,0.09911810590674726,-0.3123936897535422,0.019657597746722617,0.030159224970612984,0.06903443307783652,0.06373161761741564,0.9931610761320995,0.036,4.0,4.497253951639726,1.2370043153778032,1.2099728031841621
28.0,1.792,0.10190370587943814,-0.3080054130104145,0.0197529831772906,0.031210734755010818,0.06334383093598328,0.06762027892019562,1.0065429257590246,0.03693630068577477,4.0,4.493625994318802,1.2341564834446666,1.2071872032114712
29.0,1.856,0.10456849002407584,-0.3036590956210065,0.02134020031941869,0.03485069582383344,0.04638931227400578,0.0780114874843103,1.021358405946845,0.04086532942578928,4.0,4.490127962370718,1.2314321664370507,1.2045224190668335
30.0,1.92,0.10707689038095787,-0.2993368629366746,0.026300859102313025,0.045390025451630296,0.009307665062289416,0.09864667081352074,1.0456306362572956,0.05245940907043624,4.0,4.486791009113777,1.2288677269240362,1.2020140187099515
31.0,1.984,0.10946593254897957,-0.2947512956449238,0.046726095442820616,0.08973897194884263,-0.15724063510991382,0.17993513252915116,1.0907348399715258,0.10117515051516723,3.408624678964781,4.483520663159983,1.2264253121328232,1.1996249765419298
32.0,2.048,0.11167333781365506,-0.28999022441213745,0.04162475221656257,0.0970232079768187,-0.025748885687712608,0.10538034066570834,1.1655268941084347,0.10557520013338002,-1.9708047962386432,4.4803964003962555,1.224168592121427,1.1974175712772543
