step,time,x,y,z,vx,vy,vz,roll,pitch,yaw,yaw_rate,desired_vx_body,desired_vy_body,desired_yaw_rate,desired_altitude,goal_distance,motor_m1,motor_m2,motor_m3,motor_m4
105.0,5.408,-1.2,-0.9000000000000031,1.3883535697832186,0.0,-6.938893903907222e-15,0.5459744586501637,0.0,0.0,0.0,-1.3555339077856823e-18,0.0,0.0,0.0,1.0,3.025031982502562,51.386592008917,51.386592008917,51.386592008916985,51.386592008916985
106.0,5.44,-1.2,-0.9000000000000034,1.4044319710277353,0.0,-6.938893903907222e-15,0.5024500388911483,0.0,0.0,0.0,-1.355533907785689e-18,0.0,0.0,0.0,1.0,3.0271381235730543,51.44343009526691,51.44343009526691,51.4434300952669,51.4434300952669
107.0,5.472,-1.2,-0.9000000000000036,1.4191367426273427,0.0,-6.938893903907222e-15,0.4595241124877299,0.0,0.0,0.0,-1.3555339077858452e-18,0.0,0.0,0.0,1.0,3.0291377665963415,51.51101201128793,51.51101201128793,51.51101201128792,51.51101201128792
108.0,5.5040000000000004,-1.2,-0.9000000000000038,1.432490684092644,0.0,-6.938893903907222e-15,0.4173106707906628,0.0,0.0,0.0,-1.3555339077850564e-18,0.0,0.0,0.0,1.0,3.0310143833091483,51.588539805120256,51.588539805120256,51.58853980512024,51.58853980512024
109.0,5.5360000000000005,-1.2,-0.900000000000004,1.4445199871507959,0.0,-6.938893903907222e-15,0.37591572056724887,0.0,0.0,0.0,-1.3555339077844407e-18,0.0,0.0,0.0,1.0,3.0327541969267076,51.67522152565581,51.67522152565581,51.67522152565579,51.67522152565579
110.0,5.5680000000000005,-1.2,-0.9000000000000042,1.4552539827023847,0.0,-6.938893903907222e-15,0.33543736098715055,0.0,0.0,0.0,-1.3555339077839253e-18,0.0,0.0,0.0,1.0,3.0343460891543663,51.77027336804041,51.77027336804041,51.77027336804039,51.77027336804039
111.0,5.6000000000000005,-1.2,-0.9000000000000045,1.464724890489212,0.0,-6.938893903907222e-15,0.29596586833835453,0.0,0.0,0.0,-1.3555339077826147e-18,0.0,0.0,0.0,1.0,3.035781484863531,51.872921753416115,51.872921753416115,51.8729217534161,51.8729217534161
112.0,5.632,-1.2,-0.9000000000000047,1.4729675717528576,0.0,-6.9388939039074145e-15,0.2575837894889313,0.0,0.0,0.0,-1.3555339077818715e-18,0.0,0.0,0.0,1.0,3.0370542181412916,51.982405335026776,51.982405335026776,51.98240533502676,51.98240533502676
113.0,5.664,-1.2,-0.9000000000000049,1.4800192851942984,0.0,-6.938893903907222e-15,0.2203660450450227,0.0,0.0,0.0,-1.3555339077803912e-18,0.0,0.0,0.0,1.0,3.0381603832185133,52.09797692283191,52.09797692283191,52.0979769228319,52.0979769228319
114.0,5.696,-1.2,-0.9000000000000051,1.4859194465725032,0.0,-6.938893903907222e-15,0.18438004306890032,0.0,0.0,0.0,-1.3555339077777708e-18,0.0,0.0,0.0,1.0,3.0390981735635565,52.218905318930474,52.218905318930474,52.21890531893046,52.21890531893046
115.0,5.728,-1.2,-0.9000000000000054,1.4907093923041557,0.0,-6.938893903907222e-15,0.14968580411413981,0.0,0.0,0.0,-1.3555339077741807e-18,0.0,0.0,0.0,1.0,3.0398677122032027,52.34447705638775,52.34447705638775,52.34447705638774,52.34447705638774
116.0,5.76,-1.2,-0.9000000000000056,1.4944321474469635,0.0,-6.938893903907222e-15,0.116336098212745,0.0,0.0,0.0,-1.3555339077697809e-18,0.0,0.0,0.0,1.0,3.040470876102752,52.473998034466646,52.473998034466646,52.47399803446663,52.47399803446663
117.0,5.792,-1.2000000000000002,-0.9000000000000058,1.497132198464954,-6.938893903907222e-15,-6.938893903907222e-15,0.08437659431220067,0.0,0.0,0.0,-1.3555339076981386e-18,0.0,0.0,0.0,1.0,3.0409111172065884,52.60679504378903,52.60679504378991,52.606795043789894,52.60679504378901
118.0,5.824,-1.2000000000000004,-0.9000000000000059,1.498855271185389,-6.938893903907222e-15,-3.469446951953611e-15,0.05384602251359833,0.0,0.0,0.0,-1.355533906918073e-18,0.0,0.0,0.0,1.0,3.041193282510908,52.74221717557824,52.74221717557757,52.742217175578,52.742217175578666
119.0,5.856,-1.2000000000000006,-0.900000000000006,1.4996481143632263,-6.938893903907222e-15,-3.469446951953611e-15,0.024776349307413494,0.0,0.0,0.0,-1.3555339072983635e-18,0.0,0.0,0.0,1.0,3.041323435313441,52.87963710983083,52.879637109830846,52.879637109830504,52.87963710983049
120.0,5.888,-1.2000000000000006,-0.900000000000006,1.4995582892702417,0.0,0.0,-0.0028070341557689922,0.0,0.0,0.0,4.4273367594242912e-16,0.0,0.0,0.0,1.0,3.041308679561914,53.01845227807664,53.01845227807577,53.01845227807621,53.01845227807708
121.0,5.92,-1.2000000000000006,-0.900000000000006,1.4986339657219923,0.0,0.0,-0.028885110882795304,0.0,0.0,0.0,4.427336759422906e-16,0.0,0.0,0.0,1.0,3.0411569890046226,53.158085897193885,53.15808589719457,53.158085897194226,53.158085897193544
122.0,5.952,-1.2000000000000006,-0.9000000000000059,1.4969237249467462,0.0,3.469446951953611e-15,-0.05344502422643944,0.0,0.0,0.0,4.427336759422624e-16,0.0,0.0,0.0,1.0,3.0408770426334195,53.29798787166452,53.29798787166452,53.29798787166496,53.29798787166496
123.0,5.984,-1.2000000000000006,-0.9000000000000058,1.4944763696864958,0.0,3.469446951953611e-15,-0.07647985188282545,0.0,0.0,0.0,4.427336759424034e-16,0.0,0.0,0.0,1.0,3.0404780677022423,53.43763556254933,53.43763556254933,53.437635562549005,53.437635562549005
124.0,6.016,-1.2000000000000006,-0.9000000000000057,1.4913407419013949,0.0,3.469446951953611e-15,-0.09798836828440313,0.0,0.0,0.0,4.427336759423417e-16,0.2799999999999997,0.2100000000000004,0.9009015523106001,1.0,3.0399696914035568,50.621967224718716,80.66391412009743,58.33290472471862,24.687351620097502
125.0,6.048,-1.2000000000000006,-0.9000000000000057,1.4875198614903233,0.0,0.0,-0.11940251284598541,1.2173936776433768e-15,0.014888605705498926,5.365119798922305e-18,-1.964456806637192e-15,0.2799999999999997,0.2100000000000004,0.9009015523106001,1.0,3.0393544734610285,58.02465544731991,29.33115995133392,51.22077555595468,76.31066484269827
126.0,6.08,-1.1998606899698983,-0.9000000000000057,1.4830096714691892,0.004353438440699017,0.0,-0.14094343816044283,-2.4145317342255795e-15,0.029777211410997182,-8.666810530045154e-17,-2.59690004811644e-15,0.27999414865267913,0.21000780156999266,0.9009405605681498,1.0,3.0385242592409214,55.045992731508946,53.1242451150769,54.505129341848004,52.82311471600744
127.0,6.112,-1.1994401481450094,-0.9000000000000056,1.4778957808005224,0.013141932027775626,3.469446951953611e-15,-0.15980908339583558,-0.0007029718853798206,0.04582740953100619,0.012024548973357235,0.3756916435901298,0.28248171178513704,0.20664966127951606,0.8842239656732159,1.0,3.0373833149336136,54.51832456609672,53.52709272108271,54.53891529601735,53.496017852699026
128.0,6.144,-1.1985816198978176,-0.8999880100761452,1.472289514523235,0.02682900772474348,0.00037468512063820703,-0.17519582116522892,-0.0009359066369894431,0.062081485233704936,0.0327036479900337,0.6457418417815315,0.2866604874093325,0.20081276094472672,0.8555092648246329,1.0,3.0358208131011475,54.48611750580029,53.84199088943951,54.2395852614735,54.044642185661864
129.0,6.176,-1.1971275104823524,-0.8999475370418321,1.4662288788357878,0.04544091923328743,0.0012647823222841626,-0.18939486523272803,-0.00104518207999818,0.07655524091671535,0.0569833391673006,0.757422900529318,0.29139684751511996,0.19387593264314645,0.8219101980814009,1.0,3.0337107319378287,54.67314578019346,54.052172526989885,54.02519989052224,54.388223953517475
130.0,6.208,-1.1949366492237325,-0.8998549268305109,1.4597509099021735,0.06846441433187156,0.002894069103785005,-0.20243652917544663,-0.002266966321179343,0.08713578955874975,0.08239395812161139,0.7920244745292019,0.2961514815919512,0.18653230270087856,0.7869154713750877,1.0,3.0309355338883304,54.772071073860246,54.14061605421179,53.90906165413986,54.56095268640476
131.0,6.24,-1.1919081979154147,-0.899671132731068,1.4528690081166271,0.094639103384933,0.005743565607591034,-0.215059430798324,-0.00524557581029436,0.09264330925050913,0.10774288302540118,0.7896440841769337,0.30068418184365797,0.17913409164369012,0.7522092174655745,1.0,3.0273967945667493,54.80121713947784,54.21571699833204,53.934212830750155,54.66945243874139
132.0,6.272,-1.1879931277271532,-0.8993402646010152,1.4455994027777381,0.12234594338317295,0.010339629064149555,-0.22717516684028058,-0.009942565219846178,0.09292624926337835,0.13248514769123956,0.7699583567964344,0.30490386207928294,0.17185352742710175,0.7185483849122507,1.0,3.0230275211520055,54.78086272212284,54.290613489182626,54.05057469606796,54.74646381654491
133.0,6.304,-1.1831966928648692,-0.8987944312637363,1.4379634255473193,0.14988858944637432,0.01705729178996805,-0.23862428845058936,-0.01584699012006028,0.08850702921497056,0.1564053113689516,0.7426317274497755,0.3087918907698685,0.16476519108953067,0.6862091368001694,1.0,3.017797184196549,54.730872013987145,54.372169426769595,54.21760263120914,54.8019955810251
134.0,6.336,-1.1775736373705976,-0.8979619297498935,1.42998671263955,0.17572048419598596,0.02601567230758534,-0.2492722783677887,-0.022213850150004037,0.08033460780199263,0.17944353498987686,0.7124342852802519,0.31236139991941675,0.157893495244048,0.6552345548680056,1.0,3.0117124821264363,54.67087136136327,54.46252144066496,54.40446741359047,54.84161625593775
135.0,6.368,-1.1712182989796551,-0.896776112506303,1.421697586478609,0.1986043247169526,0.03705678886220528,-0.2590351925294066,-0.0282611037508113,0.06957463070516318,0.2015970386280142,0.6816911036349165,0.3156357189880436,0.1512418358090802,0.6255784475077771,1.0,3.0048143826750957,54.617124143879856,54.56071124470072,54.58885721680593,54.86972074049363
136.0,6.4,-1.1642518242982367,-0.8951830412919118,1.4131253105112496,0.2177023337943255,0.04978347544972238,-0.26788362397998206,-0.03330860340229392,0.057437500945336846,0.2228697098913101,0.6514824273657887,0.31863823597150426,0.1448090970104018,0.597182119729375,1.0,2.997172227721429,54.58137651144334,54.66402946694967,54.75595928071323,54.89050755575256
137.0,6.432,-1.1568085060012765,-0.8931468245789185,1.4042987376349316,0.2326036967800064,0.06363177228104264,-0.2758304023849354,-0.03685998825252245,0.04504670753158744,0.24325477271337512,0.622258861656549,0.3213891596107584,0.13859656591954367,0.5700043131424705,1.0,2.988875932137469,54.570739919520115,54.76906761481539,54.897311036413846,54.90800153517488
138.0,6.464,-1.1490229141277417,-0.8906522173251153,1.3952455685884726,0.24329974604796167,0.07795647668134766,-0.28291153270184444,-0.03863737187031392,0.033347979579834174,0.26273758785727763,0.5941697401631695,0.3239058676348937,0.13260840437802845,0.544021823970787,1.0,2.980027361283343,54.5881166210812,54.87249146515944,55.00954370164612,54.9257605223374
139.0,6.496,-1.1410190557236517,-0.8877045798847496,1.3859921666154442,0.2501205751278127,0.0921136700114295,-0.2891688116571364,-0.03858118019728336,0.023057109791265313,0.28130687050289316,0.5672379904172046,0.326204435870077,0.12684898903296304,0.5192168931606993,1.0,2.9707318688987487,54.63291461097601,54.97144836110437,55.09312268531961,54.94667332421725
140.0,6.5280000000000005,-1.1329023194548258,-0.8843276294913858,1.3765637227099659,0.25364800840080975,0.10552969979261963,-0.2946388720461987,-0.036825752772329225,0.014641007689866618,0.2989654532643447,0.5414460704457479,0.3283009080820673,0.12131988193404226,0.49556371483583894,1.0,2.9610907717841486,54.70187459173888,55.063687702546524,55.15120927858293,54.972925590214935
141.0,6.5600000000000005,-1.124754512470917,-0.8805595963121338,1.3669845402604333,0.254618968247147,0.11775103685162508,-0.2993494515478934,-0.03365861234371409,0.00832472182262699,0.3157356774078464,0.5167701903739629,0.33021174621048444,0.11601811351949598,0.4730210488393787,1.0,2.951195295479999,54.78990685464344,55.14757095309417,55.18869783495328,55.00603030264089
142.0,6.5920000000000005,-1.116631922355908,-0.87644845738013,1.3572782695556587,0.25383094109403237,0.12847309162511758,-0.3033209595242056,-0.0294697917938676,0.004117293662294124,0.331658292512947,0.49318744191906394,0.33195351918529414,0.11093629298159616,0.4515327302865423,1.0,2.9411222938367185,54.89089363215795,55.222097262744036,55.21141136484369,55.0468265807877
143.0,6.6240000000000006,-1.1085660544414182,-0.8720469011482482,1.3474680168087656,0.2520583723278067,0.13754863224630504,-0.30657039834040806,-0.0246973981156079,0.0018504439297634722,0.3467864633673303,0.4706721467979721,0.3335421915293665,0.10606416204254539,0.43103414150400987,1.0,2.930931843338112,54.99843315167335,55.2869588012378,55.225414935726505,55.09544130733789
144.0,6.656000000000001,-1.1005665021828155,-0.8674075952193384,1.33757633417788,0.24998600808133464,0.14497831027843175,-0.30911508221517753,-0.01977563848008934,0.001225112294683799,0.36117776366412024,0.44919104870808885,0.3349924127515712,0.10139074612054579,0.41146095658487153,1.0,2.920666639656374,55.10649484104029,55.34256624166807,55.23642513712953,55.15127410499463
145.0,6.688,-1.0926252985939269,-0.8625792047631181,1.3276251432135266,0.2481626121527758,0.1508872017568884,-0.31097471763604784,-0.015090863204204621,0.0018612982413404474,0.374886976114131,0.42870174502622,0.33631708488178136,0.09690623517927349,0.39275655287508854,1.0,2.9103529764071507,55.20994386533922,55.389985166747245,55.24932604044222,55.213065507638724
146.0,6.72,-1.0847220638877466,-0.8576034549141051,1.3176356519646146,0.24697608456813297,0.15549218278165786,-0.3121716015285003,-0.01094955690887501,0.0033467397732741947,0.38796153303039743,0.40915506369906696,0.3375273022981522,0.09260302480659999,0.37487582924846613,1.0,2.900002969195113,55.3048955412269,55.430772096755064,55.267821535229686,55.279061917503924
147.0,6.752,-1.0768293020105697,-0.8525133669625687,1.3076283073743444,0.2466488086617783,0.1590652484855097,-0.3127295184459433,-0.0075600500141318385,0.005280258017421806,0.4004401010069891,0.3904998968513353,0.3386325988801665,0.0884757762083175,0.35778497169271506,1.0,2.8896176126564606,55.38888019056593,55.466747223949795,55.29425050709466,55.34724317434528
148.0,6.784,-1.0689172956276825,-0.8473326466848619,1.2976227962178517,0.2472501994652263,0.16189750867834002,-0.31267222364039754,-0.005027652797719789,0.0073064302973451884,0.41235368729337074,0.3726882114350532,0.3396413509210132,0.08452072375784013,0.3414582037905671,1.0,2.8791902336243247,55.46082781287388,55.499759638859565,55.32957070009966,55.41555890469193
149.0,6.816,-1.060958187927403,-0.8420760810818139,1.2876380837309886,0.24872211563373137,0.1642676750952496,-0.31202226521447024,-0.0033613649513007317,0.00913957979177256,0.4237280585587331,0.3556783346757121,0.3405611781628518,0.0807346513482918,0.3258732966232831,1.0,2.868709930795683,55.52090672935177,55.531489272731214,55.37349220148996,55.48212981032024
150.0,6.848,-1.0529289987322243,-0.8367507169317957,1.2776924667753244,0.2509121623493341,0.16641762968806748,-0.3108005298645061,-0.0024893939570074545,0.010576565225537633,0.43458626038927417,0.3394356796499382,0.3413992358241425,0.077113953203629,0.31100753705415285,1.0,2.858164661490911,55.570263263362904,55.563305750977094,55.42472285463765,55.5453929374066
151.0,6.88,-1.044813480224141,-0.8313575528844639,1.2678036184953327,0.25360995337760767,0.16853637647911895,-0.3090265087497404,-0.002280321471036935,0.011499175059091172,0.4449504261609716,0.32393122207601716,0.34216236044475834,0.07365405009143254,0.2968352283165837,1.0,2.847543733642259,55.61071066027165,55.596185225035256,55.481279351935285,55.604188762209404
152.0,6.912,-1.0366028563340144,-0.8258934724708056,1.25798860983465,0.2565819965664529,0.17075251292682211,-0.3067190206463355,-0.0025667429017688,0.011867877456605577,0.45484259672732924,0.30913877922234007,0.34285709031960504,0.07034924034823802,0.28332700533026794,1.0,2.836839568619139,55.64440952652363,55.63067822700086,55.54081786245054,55.657796257541605
153.0,6.944,-1.02829559758582,-0.8203531712516594,1.2482639042650607,0.2596018358810776,0.17313441309831767,-0.30389704904966425,-0.003168478535514422,0.011709213897822509,0.4642847093818652,0.2950322979391772,0.34348961157651936,0.0671929069099695,0.2704506102050989,1.0,2.8260487027326544,55.67357366330567,55.666921043519345,55.60094384404474,55.705923214767374
154.0,6.976,-1.019896454058268,-0.8147308787849937,1.23864533094872,0.2624732352359963,0.1756966395833023,-0.3005804161356482,-0.00391296615025856,0.011099307767039832,0.47329813860810455,0.2815840417759481,0.3440656836792845,0.06417791921141239,0.25817245380843123,1.0,2.815172081309214,55.70022638987016,55.70468383024636,55.65946994829644,55.748658859790304
155.0,7.008,-1.0114150025305848,-0.8090217361519296,1.2291480459812416,0.2650453602400999,0.178410707283253,-0.2967901552336988,-0.004651140642502604,0.010145866623667968,0.48190317988487286,0.26876403222012374,0.3445905829507566,0.061297064706703264,0.24645928723951366,1.0,2.804214762644638,55.726023466642374,55.74344745161417,55.71460227311411,55.786397268064746
156.0,7.04,-1.0028639633796168,-0.803222753700402,1.21978649140763,0.2672199734677497,0.1812182016102391,-0.29254858042536386,-0.005267896621373165,0.00897075438065603,0.4901187352023702,0.2565405981826981,0.3450690815826042,0.0585433936130976,0.23527951483078438,1.0,2.793185187502721,55.75214940980978,55.782498415025394,55.765047319342536,55.81974264753459
157.0,7.072,-0.9942575149572681,-0.7973333336854298,1.2105743589251283,0.26895151319839666,0.1840443754678801,-0.2878791400781758,-0.005687002572110491,0.007694757291118877,0.49796228290850225,0.24488158119152298,0.345505461732447,0.055910427587782224,0.22460395602359515,1.0,2.7820941839238422,55.779284912159916,55.82102945232288,55.81004318468249,55.84940914519124
158.0,7.104,-0.9856097863635302,-0.7913553925663391,1.2015245615426684,0.27024151855430784,0.18681065997158322,-0.2828061682018723,-0.005870986972717174,0.006425630673124595,0.5054500738626336,0.23375567529687688,0.3459035541062945,0.05339223966676976,0.21440609218208834,1.0,2.7709538702613288,55.80763541603352,55.85823372619245,55.84932713410768,55.876127156407904
159.0,7.136,-0.9769336526626368,-0.7852931540645723,1.1926492134624436,0.27112917815292115,0.1894449531802121,-0.2773546275070258,-0.00581698150222632,0.005249962114752617,0.5125974285679767,0.22313349931017304,0.34626678791737686,0.05098344422832077,0.2046619589959412,1.0,2.7597765965164105,55.837005687186846,55.893383211064176,55.88305675490351,55.9005653922831
160.0,7.168,-0.9682398979974585,-0.7791527052586436,1.1839596167789597,0.2716798332868216,0.19188902518527448,-0.2715498963588717,-0.005549762754362418,0.004228886159954993,0.5194190136502979,0.21298820508916422,0.3465982417413779,0.04867914154733388,0.19534986581367844,1.0,2.748574030920563,55.8669029347527,55.925885460681286,55.911703454234015,55.92327428540737
161.0,7.2,-0.9595367585862163,-0.7729414146571362,1.1754662532069395,0.2719731066013161,0.19410283129710545,-0.2654176116256288,-0.005113296088465296,0.003397282197173746,0.5259290233985405,0.20329562153794545,0.34690068936311325,0.046474850396712675,0.18645007641250547,1.0,2.7373564609992913,55.8966513396717,55.95531663512768,55.935935860696866,55.94465274574265
162.0,7.232,-0.9508298140805653,-0.7666673055704507,1.167178779476253,0.272092015801594,0.1960659089589206,-0.2589835540839564,-0.004561988988403008,0.0027658057659931774,0.5321412498077,0.19403405888939643,0.3471766387936973,0.044366445382863356,0.17794451710267814,1.0,2.7261323410470144,55.925503115738586,55.9814316984258,55.95650778107203,55.96493736553169
163.0,7.264,-0.9421221649265463,-0.7603384633670045,1.1591060257129937,0.27211403606309365,0.19777631885769376,-0.25227355510185046,-0.003952651113052457,0.002324947718219199,0.5380690678232813,0.1851839371223974,0.3474283650797965,0.04235010198310746,0.16981652258825275,1.0,2.714908084967829,55.95273468095483,56.00415494351398,55.97416162757689,55.98421102315433
164.0,7.296,-0.9334148159141576,-0.753962534887951,1.1512559966604077,0.2721046566371459,0.19924776497042326,-0.24531340789331313,-0.003337880345339406,0.002050275059966984,0.5437253808491519,0.1767273765215935,0.3476579383053965,0.040422245524477735,0.16205060313849481,1.0,2.7036880774417655,55.97772050729608,56.0235554814468,55.98955427357276,56.00242639295444
165.0,7.328,-0.9247071811037219,-0.7475463558346376,1.1436358758202185,0.27211358782611833,0.20050559541604282,-0.23812877625591067,-0.0027612923680925302,0.001908062304068065,0.5491225675158516,0.1686478325275658,0.34786724790622664,0.03857950018011963,0.154632216293894,1.0,2.692474858727628,55.99998121526332,56.03981308800017,56.003208500071665,56.019439092269494
166.0,7.36,-0.9159976306665604,-0.7410957202930852,1.1362520325511718,0.27217345116129615,0.20158236067351049,-0.23074510215771013,-0.002254723791951374,0.0018606480878352563,0.5542724539155626,0.16092980271813526,0.3480580237966035,0.036818637546804145,0.14754754060808464,1.0,2.6812694293049146,56.01920606059616,56.0531798635201,56.01548983696861,56.03504508248487
167.0,7.392,-0.9072840130574772,-0.7346152879704149,1.1291100319837022,0.27230055028384914,0.20251351008344892,-0.22318751773342507,-0.0018372952861758732,0.001871021637748615,0.5591863167104966,0.15355859908517266,0.3482318543523045,0.035136528205776674,0.1407832644924837,1.0,2.67007161921044,56.03525280233261,56.06394260455514,56.026605907138645,56.04901744328687
168.0,7.424,-0.8985641032876762,-0.7281086106196196,1.1222146474367265,0.2724971803062801,0.20333366721235113,-0.21548076709299016,-0.0015160405409832614,0.0019063306813811062,0.5638749091612232,0.14652016707954293,0.34839020118890596,0.03353010163351125,0.13432641117649832,1.0,2.6588804718583043,56.04812985094936,56.07238976059467,56.03662351325661,56.061138627223464
169.0,7.456,-0.88983594698364,-0.721578250135211,1.1155698749386012,0.2727548845011319,0.20407376513776798,-0.20764914056641667,-0.0012876970539408197,0.0019401829089538776,0.5683484968836429,0.1398009374272088,0.3485344108596274,0.03199631926850999,0.12816421857457766,1.0,2.6476946014617897,56.057966528616596,56.078785566421026,56.04549773440662,56.0712255720127
170.0,7.488,-0.8810980879490904,-0.7150259568113358,1.10917894947526,0.27305809482967475,0.20475916637109953,-0.19971642072941204,-0.0011412134714238217,0.0019537686370255363,0.5726168917613894,0.1333877071858835,0.3486657238920387,0.030532163088136666,0.12228408305257416,1.0,2.636512494916012,56.064977324848826,56.08335261564589,56.053107174677706,56.07914638041389
171.0,7.5200000000000005,-0.8723496822814544,-0.7084528766151651,1.1030443626817017,0.27338767711362527,0.2054087561303359,-0.19170583729869584,-0.0010605456526525598,0.0019359510752525603,0.576689477659099,0.12726755451357247,0.34878528181947693,0.029134638939036395,0.11667356367789225,1.0,2.6253327413156837,56.06942539143474,56.08626294811298,56.059290080192916,56.0848284868574
172.0,7.5520000000000005,-0.8635905136279778,-0.7018597600385093,1.097167881807809,0.2737240204211432,0.20603489302049494,-0.18364002730914664,-0.0010273751212783702,0.0018825474221002725,0.5805752271038418,0.12142779327244374,0.34889413294775296,0.027800791259164792,0.11132043317946917,1.0,2.6141541836741435,56.071589425796525,56.0876367757346,56.063877102720404,56.08825919315422
173.0,7.5840000000000005,-0.8548209314750634,-0.6952471509891701,1.091550569883555,0.2740494422785731,0.2066440327918478,-0.17554099763293624,-0.0010234725530306854,0.0017950596890838894,0.5842827118031924,0.11585596939288446,0.3489932375239887,0.02652772441286297,0.10621275625819498,1.0,2.6029759968184716,56.07173677579085,56.08754732211075,56.066717806002885,56.089480112221736
174.0,7.6160000000000005,-0.8460417375975338,-0.6886155411220793,1.0861928070607338,0.27434980867280223,0.2072378083465864,-0.167430088213162,-0.001032529291381132,0.0016791139207713046,0.587820111113069,0.1105398939411321,0.34908347279375607,0.025312625747856005,0.10133897551799151,1.0,2.5917977022666605,56.070104263636914,56.08602990838674,56.067699371579174,56.088577400521906
175.0,7.648000000000001,-0.8372540455288461,-0.6819654819819827,1.081094313118326,0.27461537714648976,0.20781434812801988,-0.1593279357002471,-0.001041377692063241,0.0015428384286845914,0.5911952218560809,0.10546770154149178,0.3491656382159652,0.024152786365918194,0.09668798888384994,1.0,2.5806191349802607,56.066887027859735,56.08309335453687,56.06675719240849,56.08566971636192
176.0,7.68,-0.828459134987608,-0.6752976535525287,1.0762541710997497,0.27484095441369627,0.20836963842044356,-0.15125443808050992,-0.0010406058431035013,0.001395365157976086,0.5944154712279691,0.10062791953561792,0.349240460911612,0.023045616985552464,0.09224920796261461,1.0,2.569440378411783,56.06223472393453,56.07873193031529,56.063878027925206,56.08089566783645
177.0,7.712,-0.819658318554099,-0.6686128927625431,1.0716708520196132,0.2750255135471576,0.20889877468704945,-0.1432287212542667,-0.0010246372219672455,0.0012455826540290508,0.5974879328647682,0.09600953365987609,0.3493086012859117,0.021988657705280468,0.08801259254584354,1.0,2.5582616836584293,56.056253760292286,56.07293641703641,56.05909707317942,56.07440218089142
178.0,7.744,-0.8108528324494846,-0.6619121889324118,1.0673422405488093,0.2751714407691998,0.20939699469160378,-0.13526910846262108,-0.0009913882559425687,0.001101212486701104,0.6004193450502224,0.09160203932140162,0.34937065869073486,0.020979581645067358,0.08396866113704508,1.0,2.5470833863593643,56.04901388464255,56.06570325807783,56.05249065921251,56.06633479851466
179.0,7.776,-0.8020437578207332,-0.65519665502576,1.063265661567134,0.27528358214847964,0.2098604345828687,-0.1273930931773511,-0.0009416369349810995,0.0009682298367005216,0.6032161296661486,0.08739547228240443,0.3494271769749837,0.020016193226819995,0.08010848051765168,1.0,2.53590583184112,56.04055734777323,56.05704121495482,56.04416638400036,56.056830483877775
180.0,7.808,-0.793231974080285,-0.6484674840574832,1.059437907463206,0.27536824188900666,0.21028659275864803,-0.1196173157477497,-0.0008782364452096763,0.0008506075670225736,0.6058844106661495,0.08338041725404512,0.3494786497864641,0.01909642226779562,0.07642363901267883,1.0,2.524729315495605,56.03090900466711,56.046975350952266,56.03425233154756,56.046013098227874
181.0,7.84,-0.784418141984968,-0.6417258993719372,1.0558552660598877,0.2754322529786577,0.21067452142331156,-0.1119575438537009,-0.0008052936558186316,0.000750333703871384,0.6084300313007709,0.07954799655124001,0.34952552552226557,0.018218315190600548,0.07290620863152168,1.0,2.513554041945369,56.020085998398045,56.035548497096556,56.022886742446644,56.03399139542701
182.0,7.872,-0.7756027114523415,-0.6349731060784514,1.0525135490460644,0.2754822041445765,0.2110247904214336,-0.10442865668197622,-0.0007274082797526924,0.0006676351978601164,0.6108585697841412,0.07588984316320972,0.3495682118626491,0.017380024601539035,0.06954870104868928,1.0,2.5023801035644815,56.008106042288674,56.02282059389063,56.01020912303089,56.02085913988702
183.0,7.904,-0.7667859476166933,-0.6282102490573588,1.0494081207996784,0.27552386986400673,0.21133928190914303,-0.09704463269956379,-0.0006490396365411555,0.0006013350336200531,0.6131753534192058,0.07239806343616055,0.3496070798584116,0.01657979833635509,0.06634402177772908,1.0,2.491207476599933,55.994993707193366,56.008866442048394,55.99635338548608,56.006696817264775
184.0,7.936,-0.75796796819824,-0.6214383809384105,1.0465339274908356,0.2755618568266655,0.21162087871713275,-0.08981854090133598,-0.0005740385324566273,0.000549273136383917,0.6153854713550908,0.0690651944021349,0.34964246757038386,0.015815968869882013,0.06328542608278954,1.0,2.480036031571025,55.980784484064024,55.99377244379432,55.98144324669111,55.99157436023818
185.0,7.968,-0.7491487856862378,-0.6146584415556826,1.0438855263573779,0.2755994535000685,0.21187310571024723,-0.08276253542055516,-0.0005053552148904638,0.0005087315091473914,0.6174937861759878,0.06588416003911468,0.34967468328139484,0.015086943761283389,0.06036647927571001,1.0,2.4688655538003053,55.965526692562214,55.97763288958847,55.965589812731785,55.975554338759146
186.0,8.0,-0.7403283488652416,-0.6078712487770845,1.0414571150489127,0.2756386506561311,0.21209977433118957,-0.07588785338953623,-0.0004449129001746586,0.0004768179489169707,0.6195049444835281,0.06284822975499192,0.3497040083161097,0.014391197575123554,0.057581023124389605,1.0,2.4576957697580997,55.9492815257846,55.9605462642578,55.948891056818454,55.958695144867676
187.0,8.032,-0.7315065795851781,-0.6010774993956737,1.0392425609394262,0.27568029000198435,0.21230466816908927,-0.06920481592145167,-0.00039362115219327044,0.0004507780841565143,0.6214233865908366,0.05995098137062366,0.3497306995133065,0.013727265493654134,0.05492314920285519,1.0,2.4465263752434567,55.93212165466149,55.94261193344405,55.9314327648755,55.941053814764025
