step,time,x,y,z,vx,vy,vz,gx,gy,gz,goal_distance,obstacle_distance,signed_clearance
32.0,0.64,-1.7071044990320774,-1.2330241396213026,0.6452508819504884,0.32463194610480145,0.23387604905154086,-0.018480520321041888,0.005576840791330089,0.004237923099122337,0.02224787465152867,4.350033335435729,18.228279636267185,18.228279636267185
33.0,0.66,-1.7006373326062483,-1.2283639461589322,0.6448900509077619,0.3233583212914525,0.23300967311852172,-0.01804155213632999,0.00564094569709999,0.004266221028711841,0.022154315910809085,4.342143600162908,18.22162260746075,18.221622607460752
34.0,0.68,-1.6936904881437402,-1.2233597258577356,0.6444934851731123,0.34734222312540314,0.25021101505983423,-0.019828286732476386,0.004216536590648878,0.003267564350731976,0.02242875170426036,4.333670928678897,18.214478430281652,18.214478430281652
35.0,0.7000000000000001,-1.6867691623802934,-1.2183727694874453,0.6441057707157246,0.34606628817234647,0.2493478185145089,-0.019385722869383386,0.004282130307016838,0.0032963733917816193,0.02234438591194562,4.32522833456417,18.207357319501202,18.207357319501202
36.0,0.72,-1.679368065557209,-1.2130418968883743,0.6436823963448927,0.3700548411542166,0.2665436299535489,-0.021168718541599636,0.002855507245337664,0.002297177827739839,0.022611960496938126,4.3162028991396095,18.199749359084947,18.19974935908495
37.0,0.74,-1.671992530558407,-1.2077282289041686,0.6432679462109935,0.3687767499401039,0.2656833992102808,-0.02072250669496011,0.002922381917194573,0.002326495853011109,0.022536065762687716,4.307207583952105,18.192164572697013,18.192164572697013
38.0,0.76,-1.6641371276606391,-1.2020707605343153,0.6428179116945261,0.39277014488839035,0.2828734184926667,-0.022501725823371004,0.0014937785063052563,0.0013269832300449402,0.022798263769599265,4.297629531709897,18.184093258453675,18.184093258453675
39.0,0.78,-1.6563073265540056,-1.1964304418584266,0.6423768757262849,0.39149005533167563,0.28201593379442963,-0.022051798412061955,0.0015617577855237639,0.0013568130988055032,0.022730258699021223,4.288081646902073,18.1760452362483,18.1760452362483
40.0,0.8,-1.6479975568230547,-1.1904464438856068,0.6419003320161081,0.41548848654754156,0.2991998986409925,-0.02382718550884199,0.00015001121615873482,0.00037718804377164005,0.023564930751213218,4.277951138983143,18.16751103101718,18.16751103101718
41.0,0.8200000000000001,-1.6397134272047165,-1.1844795460834805,0.6414330934184086,0.4142064809169124,0.29834489010632137,-0.023361929884972488,0.0002159520162017095,0.0004041368983257798,0.02342810340402586,4.267850827291343,18.159000132085687,18.159000132085687
42.0,0.84,-1.6309491999128687,-1.1781690777240108,0.6409306230096815,0.43821136459238536,0.3155234179734843,-0.02512352043635676,-0.0011726392295506778,-0.0005472883542035343,0.025047964055416684,4.2571679650984535,18.150003292880594,18.150003292880594
43.0,0.86,-1.622210652579966,-1.1718756617045205,0.6404380509233929,0.43692736664513787,0.3146708009745182,-0.024628604314429443,-0.0011073401139467466,-0.0005220658121201535,0.024907509381478274,4.246515303469192,18.141029642488416,18.141029642488416
44.0,0.88,-1.6129918388590163,-1.1652387586661037,0.6399108321434339,0.4609406860474793,0.3318451519208433,-0.026360938997949786,-0.0024986464821498636,-0.0014717164747776257,0.02653381997819934,4.235280093656946,18.131570122178427,18.131570122178424
45.0,0.9,-1.6037987481579357,-1.1586188556021653,0.6393941061288942,0.45965453505403564,0.3309951531969182,-0.025836300726981346,-0.0024339357878461823,-0.0014482723143450873,0.02639012165543027,4.2240750922009935,18.12213368152872,18.12213368152872
46.0,0.92,-1.594125224331089,-1.151655546028599,0.6388433199126444,0.48367619134233036,0.3481654786783112,-0.027539310812491207,-0.0038279548893681245,-0.0023961747935249077,0.02802336482299755,4.212287554097244,18.112211462474978,18.112211462474978
47.0,0.9400000000000001,-1.5844774697371562,-1.1447091796142068,0.6383036224845926,0.482387729696641,0.3473183207196154,-0.026984871402590788,-0.00376378048453395,-0.0023745615307322887,0.027876822352868015,4.200530235703493,18.102312222135453,18.102312222135453
48.0,0.96,-1.5743491171210302,-1.1374194842653809,0.6377304530708786,0.5064176308062982,0.3644847674412942,-0.028658470685697632,-0.005160503831296965,-0.003320739139279427,0.02951757492309373,4.1881904016544,18.09192731598451,18.09192731598451
49.0,0.98,-1.564246582993065,-1.1301466709630208,0.6371689704387368,0.5051267063982574,0.3636406651179982,-0.02807413160709092,-0.005096815989306118,-0.00330100862410565,0.029368604270382872,4.175880802357499,18.081565295677628,18.081565295677628
50.0,1.0,-1.5536632875991905,-1.1225306035257152,0.6365746061543294,0.5291647696937195,0.38080337186527846,-0.029718214220371766,-0.006496232109251766,-0.0042454808107477825,0.03101752341875858,4.162988718129116,18.070717743148684,18.070717743148684
51.0,1.02,-1.5431058628395398,-1.114931352936309,0.6359925290449966,0.5278712379825328,0.3799625294703146,-0.02910385546663974,-0.006432984631523619,-0.004227683227644165,0.030866557931620086,4.150126887535965,18.059892991537108,18.059892991537108
52.0,1.04,-1.5320675149878447,-1.1069889204499335,0.6353781631660619,0.5519173925847565,0.3971216243187761,-0.030718293946732974,-0.007835081560444344,-0.0051704648394033,0.0325243715781795,4.136682612779103,18.04858286220655,18.04858286220655
53.0,1.06,-1.5210550926211261,-1.0990632357883958,0.6347766877206347,0.5506211183359214,0.3962842330768855,-0.030073772271362455,-0.007772232751879708,-0.005154647843923757,0.032371863174199926,4.123268614561073,18.037295456676027,18.037295456676024
54.0,1.08,-1.509561586479741,-1.0907944391666986,0.6341435194047877,0.5746753070692663,0.41343983108486054,-0.0316584157923441,-0.009177000027575353,-0.0060957484748566555,0.034039363531102325,4.109272223346278,18.025522848759987,18.025522848759987
55.0,1.1,-1.4980940631654935,-1.082542317822918,0.6335238481437807,0.5733761657123726,0.4126060671890202,-0.030983563050352495,-0.009114513522833765,-0.0060819564912829045,0.03388578414152853,4.095306135804144,18.013772895199633,18.013772895199633
56.0,1.12,-1.486145296232743,-1.073947152450138,0.6328730834286593,0.597438346637526,0.42975826863900723,-0.03253823575606859,-0.010521943771498843,-0.007021379955721115,0.03556382363986186,4.080757717233914,18.00153793533347,18.00153793533347
57.0,1.1400000000000001,-1.4742225717283224,-1.0653685866131548,0.6322364262826994,0.5961362252210347,0.42892829184916653,-0.031832857297996925,-0.010459789213567694,-0.007009653651945269,0.03540966691045064,4.066239633942929,17.989325567911603,17.989325567911603
58.0,1.16,-1.4618184442735593,-1.0564470429916277,0.6315692791490743,0.6202063727381555,0.4460771810763537,-0.03335735668125135,-0.01186987939520031,-0.00794739760810734,0.03709915597383235,4.051139292848876,17.976628410923656,17.976628410923656
59.0,1.18,-1.449440420864079,-1.047542020313784,0.6309168545539239,0.6189011704740225,0.44525113389218307,-0.032621229757521596,-0.01180803297113733,-0.007937773556211279,0.03694493922673457,4.036069323391985,17.96395379185609,17.96395379185609
60.0,1.2,-1.436580835344162,-1.0382940847395088,0.6302345480530344,0.6429792759958467,0.46239677871376056,-0.03411532504447628,-0.01322078533608888,-0.008873829295505871,0.03864684552074802,4.020417181125341,17.95079462053208,17.95079462053208
61.0,1.22,-1.4237474172561384,-1.0290625890172471,0.6295675841093253,0.6416709044011766,0.4615747861130856,-0.03334819718545262,-0.013159230178171236,-0.00886633981959134,0.03849311198752653,4.004795451923367,17.937657939838804,17.937657939838804
62.0,1.24,-1.4104322777239495,-1.019488244260227,0.6288713515555104,0.6657569766094452,0.4787172378510061,-0.03481162769074349,-0.014574652977734429,-0.009800692227961042,0.04020846088722088,3.9885916472482252,17.92403696467229,17.92403696467229
63.0,1.26,-1.3971433705386611,-1.0099302561088546,0.6281910872548545,0.6644453592644156,0.4778994075686232,-0.034013215032797854,-0.014513379441375186,-0.00979536543486061,0.04005578222864099,3.9724183024968793,17.910438439917822,17.910438439917826
64.0,1.28,-1.3833725820591682,-1.00002948207604,0.6274821734857413,0.6885394239746382,0.49503870164072755,-0.035445688455661185,-0.015931487429587384,-0.010727993125004295,0.04178565832742021,3.9556629925966638,17.89635589884165,17.89635589884165
65.0,1.3,-1.369628092140652,-0.9901449795770744,0.6267898600060061,0.6872244959258138,0.49422512494828374,-0.03461567398676234,-0.015870493262185505,-0.010724853108553523,0.0416346374611911,3.9389381953214753,17.882295774853674,17.882295774853674
66.0,1.32,-1.355401560228751,-0.9799177539373122,0.6260695227135753,0.7113265955950568,0.5113612819881123,-0.03601686462153836,-0.017291308022521292,-0.011655728715709211,0.04338018700394926,3.9216315569305507,17.86775193294685,17.86775193294685
67.0,1.34,-1.3412013941799314,-0.9697067132388201,0.6253664247871393,0.7100083024409767,0.5105520349246064,-0.03515489632179569,-0.017230598439832545,-0.011654795921285552,0.04323146126729904,3.9043554901723097,17.853230481507442,17.853230481507442
68.0,1.36,-1.32651902427271,-0.9591530119912467,0.6246359359239803,0.7341184953610711,0.5276850623786713,-0.03652444315795168,-0.018654148568324747,-0.012583886550368765,0.044993895435608396,3.88649772084626,17.83822563067148,17.83822563067148
69.0,1.3800000000000001,-1.3118630884314553,-0.9486154078437908,0.6239233332837515,0.7327967920627345,0.526880207372795,-0.035630132011437714,-0.01859373625694477,-0.01258517828339268,0.04484814011561012,3.8686705889913022,17.823243150174953,17.823243150174953
70.0,1.4000000000000001,-1.296724785405714,-0.9377352058134811,0.6231839805497711,0.7569151512870611,0.5440101015154845,-0.036967636699017876,-0.020020057431943454,-0.013512446091587436,0.04662873912786732,3.850261908531357,17.807777608773545,17.807777608773545
71.0,1.42,-1.281612985390719,-0.926871012026774,0.622463169458706,0.7555900007497517,0.5432096893353557,-0.03604055455325895,-0.01995996249807522,-0.013515977151607093,0.04648667139897586,3.831883938803115,17.792334423844487,17.792334423844487
72.0,1.44,-1.2660186531346058,-0.915664283274057,0.6217162578745139,0.7797166128056581,0.5603364376358521,-0.037345579209602915,-0.021389097465961463,-0.014441380047922225,0.0482867894169314,3.812924590852439,17.776408536299932,17.776408536299932
73.0,1.46,-1.2504508934489948,-0.9044734730820863,0.6209885527453441,0.7783879842805522,0.5595405095985401,-0.036385256458490035,-0.021329347351812335,-0.014447163468725944,0.04814917273242658,3.793996034983085,17.760504997365,17.760504997365
74.0,1.48,-1.2344004344945632,-0.8929401912146663,0.6202354063195182,0.8025229477215821,0.5766640933710006,-0.0376573212912929,-0.022761345857295032,-0.015370655910477253,0.049970243589795856,3.7744862888153152,17.744119133704796,17.744119133704796
75.0,1.5,-1.2183766181930444,-0.8814227375397982,0.6195021414324003,0.8011908150759389,0.5758726837434078,-0.036663244355896546,-0.022701975247247937,-0.01537870378634473,0.04983789258196302,3.7550074249191776,17.727755616511317,17.727755616511317
76.0,1.52,-1.2018699334144736,-0.8695628759195783,0.618744104930875,0.8253342389285412,0.5929930810109976,-0.0379018250762687,-0.024136893936244484,-0.01630023765192893,0.051681436372551064,3.734947577442692,17.71091017185779,17.71091017185779
77.0,1.54,-1.185389961837831,-0.8577187515288794,0.6180066362577514,0.8239985788321259,0.5922062195349389,-0.03687343365617437,-0.024077944675428054,-0.016310562030576462,0.05155522232569277,3.7149187121164577,17.69408707693211,17.69408707693211
78.0,1.56,-1.1684269502180205,-0.8455322833680816,0.6172450770846847,0.848150580990522,0.6093234080398894,-0.038077958653336345,-0.025515846997900146,-0.017230087548171992,0.053422852908972536,3.6943090901214917,17.676782470927773,17.67678247092777
79.0,1.58,-1.1514907227967515,-0.8333614609177348,0.6165047842303115,0.8468113710634543,0.6085411225173413,-0.037014642718660264,-0.025457368046002866,-0.017242701372106366,0.05330370988000363,3.6737305608000868,17.659500222965725,17.65950022296573
80.0,1.6,-1.1340712812630704,-0.8208483592614786,0.6157410944310061,0.8709720766840537,0.6256550828128082,-0.03818448996527018,-0.026898324185460856,-0.018160168084991213,0.05519714338242776,3.652571523480095,17.641736899126553,17.641736899126553
81.0,1.62,-1.1166786953901167,-0.808350811227638,0.6149993827018774,0.8696292936476936,0.6248774016920327,-0.037085586456436705,-0.026840371628683416,-0.018175086164775825,0.05508607505616417,3.63144370108176,17.62399594630808,17.62399594630808
82.0,1.6400000000000001,-1.0988027187182954,-0.7955110488225006,0.6142349810996721,0.8937988335910592,0.6419881202568706,-0.03822008011026512,-0.028284458484410184,-0.01909044391569934,0.05700713946757611,3.6097356428654157,17.605774371296313,17.605774371296313
83.0,1.6600000000000001,-1.0809536696891147,-0.782686747319177,0.6134932837134944,0.8924524514590365,0.64121507516618,-0.037084869308885195,-0.028227095628410807,-0.01910768392098876,0.05690522684825624,3.588058934764866,17.5875751845155,17.5875751845155
84.0,1.68,-1.0626210504726523,-0.7695202963693654,0.6127296181940429,0.9166309608231176,0.6583225474905816,-0.03818327597257295,-0.02967439687583668,-0.02002088384039092,0.05885587283544137,3.5658022885010356,17.568895847322924,17.568895847322924
85.0,1.7,-1.0443154314893648,-0.7563692128558929,0.6119893986439973,0.9152809491643814,0.6575541756736254,-0.037010977502283784,-0.02961769444250183,-0.02004046729743013,0.058764282892956224,3.5435771418759807,17.550238919324055,17.550238919324055
86.0,1.72,-1.0255260601704093,-0.7428760446704606,0.6112279486020341,0.9394685659477722,0.6746584092716104,-0.03807250209815742,-0.03106830069665905,-0.02095146278318439,0.06074659597747449,3.520772382420982,17.531102330355814,17.531102330355814
87.0,1.74,-1.006763762405454,-0.7293981495527414,0.6104907031918548,0.9381148882477701,0.673894755885964,-0.036862270508962146,-0.03101233714764292,-0.020973416070726083,0.06066659138675761,3.497999288024815,17.511988174765,17.511988174765
88.0,1.76,-0.9875175273619277,-0.7155782340887477,0.6097329821574502,0.9623117521763163,0.6909957731996853,-0.03788605172023289,-0.03246634625433553,-0.021882163750419497,0.06268280566260875,3.47464693628957,17.492394864812844,17.492394864812848
89.0,1.78,-0.9682984400756015,-0.7017734962197686,0.6090002427253782,0.9609543643163055,0.6902368934489536,-0.03663697160359871,-0.03241120826467521,-0.021906519089637564,0.06261575579830216,3.4513264327120177,17.47282401505364,17.47282401505364
90.0,1.8,-0.9485952277583877,-0.6876268015273793,0.6082478011888464,0.9851606158606943,0.7073347346194638,-0.037622076826594374,-0.03386872574403533,-0.02281297976012595,0.0646682693976687,3.4274270602365484,17.452774534146364,17.452774534146364
91.0,1.82,-0.9289192384638099,-0.6734951876134229,0.6075211380408232,0.9837994647288931,0.7065806956978232,-0.03633315740115596,-0.03381450884990871,-0.02283977619804654,0.06461566277432439,3.403559738724714,17.432747542226238,17.432747542226238
92.0,1.84,-0.9087589335771077,-0.6590216791896812,0.6067755664979161,1.0080152443351063,0.7236754211870808,-0.0372785771453582,-0.03527564851749947,-0.023743915741092515,0.06670705532775006,3.379113972859217,17.41224245834325,17.412242458343247
93.0,1.86,-0.8886259282455661,-0.6445631531092018,0.6060565915730293,1.0066502665770825,0.7229263040239723,-0.03594874624434354,-0.03522245796350405,-0.02377320013129966,0.06667051370942775,3.354700482784236,17.391759893496232,17.391759893496232
94.0,1.8800000000000001,-0.8680084139630467,-0.6297627931675367,0.6053195238148751,1.0308757141259681,0.7400179970832551,-0.0368533879077074,-0.03668734275523469,-0.02467499040847927,0.06880356609164606,3.3297090125700364,17.370799791128388,17.370799791128388
95.0,1.9000000000000001,-0.8474182772623376,-0.6149773152098447,0.604609894109097,1.0295068350354553,0.7392738978845996,-0.03548148528890138,-0.03663529456860205,-0.02470681839737843,0.06878486053503884,3.304750067639849,17.34986223829689,17.34986223829689
96.0,1.92,-0.8263434354714907,-0.5998500618723455,0.6038830107845979,1.0537420895423466,0.7563626668749623,-0.036344166224956495,-0.03810405759761694,-0.025606238132124814,0.0709625772408864,3.2792136505004827,17.328447716836543,17.328447716836543
97.0,1.94,-0.8052960510297368,-0.5847375879030324,0.603184432062361,1.0523692220876948,0.7556236984656508,-0.0349289361118452,-0.03805327991974651,-0.025640675163881257,0.07096364638454189,3.2537100358376865,17.307055774973055,17.307055774973055
98.0,1.96,-0.7837637625967742,-0.5692833943221028,0.6024694645445193,1.0766144216481324,0.7727096790464775,-0.035748375892087514,-0.039526065796348805,-0.026537710823541238,0.07318928094293994,3.2276295052107855,17.28518744691229,17.28518744691229
99.0,1.98,-0.7622590132842958,-0.5538438748815658,0.601783695371711,1.0752374656239179,0.7719759720268501,-0.0342884586404169,-0.0394767005061821,-0.02657483318200779,0.07321225191363528,3.2015820854368204,17.263341727078696,17.263341727078696
100.0,2.0,-0.7402691583321506,-0.5380626882967896,0.601082429963709,1.0994927476072622,0.7890593292388101,-0.03506327040009626,-0.04095366695600906,-0.02746947987817054,0.07548933582393838,3.1749583595022584,17.241020215991828,17.241020215991828
101.0,2.02,-0.7183069265542452,-0.5222960676372835,0.6004112861003696,1.0981115888952684,0.7883310329753009,-0.0335571931669677,-0.04090587162536194,-0.02750937578976826,0.07553654820215813,3.148368087996269,17.218721339230576,17.21872133923058
102.0,2.04,-0.6958593847465564,-0.506187828372202,0.5997255686222884,1.1223770903844383,0.8054119632540784,-0.03428587390405805,-0.04238719144674238,-0.02840163822098429,0.07786892396928649,3.1212021796861613,17.195947277513028,17.195947277513028
103.0,2.06,-0.6734395527404904,-0.49009404343758006,0.5990709278187623,1.1209916003033007,0.8046892467310962,-0.03273204017631009,-0.04234114167511858,-0.028444409048740567,0.07794295734201699,3.094070109219915,17.173195872460422,17.173195872460422
104.0,2.08,-0.6506964045557554,-0.4737750685142331,0.5984074008047252,1.1371574092367511,0.815948746167348,-0.03317635070185363,-0.043344127333914434,-0.029002918946103722,0.07975588182830495,3.0665593091529555,17.150134319293173,17.150134319293173
105.0,2.1,-0.6279810540390649,-0.45747043169488494,0.5977757074277708,1.135767525834526,0.815231840967408,-0.031584668847723936,-0.043299509231497425,-0.029048535386179616,0.0798534813024296,3.0390826834925253,17.127095358073646,17.127095358073646
106.0,2.12,-0.6052366692203749,-0.4411519236983378,0.5971438403642453,1.1372192409345012,0.8159253998273588,-0.03159335317627165,-0.04342831728826687,-0.029003065323638822,0.08065444315924035,3.0115839310310393,17.10404505398478,17.10404505398478
107.0,2.14,-0.5825201693919176,-0.4248476327652048,0.5965441663387551,1.1358249914228642,0.8152145466566488,-0.02998370127451296,-0.043384348059418695,-0.0290513766259833,0.08076612897729947,2.9841195502631197,17.081017118402873,17.08101711840287
108.0,2.16,-0.5597745873603817,-0.4085295951611571,0.5959440440182632,1.1372791015767993,0.8159018802023846,-0.030006116024593524,-0.04351428809640224,-0.029003182680616246,0.08159530693658852,2.9566335395943253,17.057978132246415,17.05797813224642
109.0,2.18,-0.5370569790562887,-0.3922256516437131,0.5953764910526804,1.1358804152046467,0.8151971758722002,-0.028377648279135578,-0.04347108165608544,-0.029054274372651397,0.08172193241207718,2.9291821154067907,17.034961280812826,17.034961280812826
110.0,2.2,-0.5143102401827325,-0.3759080859617573,0.59480822981583,1.1373369436778087,0.81587828409779,-0.028413061842518624,-0.04360222900267125,-0.029003362796159296,0.08258033823917696,2.901709586617599,17.011933664478004,17.011933664478008
111.0,2.22,-0.49159156542668403,-0.3596044891146712,0.5942729319124233,1.1359337378024246,0.8151798423543049,-0.02676489517033857,-0.0435599052184277,-0.029057330106939762,0.082722824747208,2.8742718783060077,16.98892793815483,16.98892793815483
112.0,2.24,-0.46884371158169025,-0.3432873944017259,0.5937366805016348,1.1373926922496902,0.8158547356472654,-0.026812570539424284,-0.04369233571259403,-0.029003712151083817,0.08361155600755125,2.8468136217274393,16.96591172588633,16.96591172588633
113.0,2.2600000000000002,-0.4461240141106129,-0.3269841406933874,0.593233804871782,1.135984873553866,0.8151626854169248,-0.025143781492634687,-0.04365102177984058,-0.029060659951443316,0.08377089935637791,2.819390440743691,16.942917147372974,16.942917147372974
114.0,2.2800000000000002,-0.423375089171102,-0.3106675130352365,0.5927297453894151,1.1374462469755457,0.8158313829075438,-0.025202974118341527,-0.04378481272103868,-0.029004351651696465,0.08469114667041552,2.7919473017781704,16.91991235503767,16.91991235503767
115.0,2.3000000000000003,-0.40065441492777804,-0.2943645956894789,0.5922594934787275,1.1360337121661996,0.815145867287877,-0.02351259553438189,-0.043744644482824446,-0.02906439469705711,0.08486842419592698,2.7645395167896725,16.896928927997113,16.896928927997113
116.0,2.32,-0.3779044652482937,-0.27804842779086086,0.5917878424583372,1.1374974839742171,0.8158083949309037,-0.023582551019518144,-0.04387987571112873,-0.029005416607830826,0.08582147930806822,2.73711240128622,16.87393555229066,16.87393555229066
117.0,2.34,-0.35518286283688605,-0.2617458363899806,0.5913504510909857,1.1360801205703825,0.8151295700440123,-0.02186956836757416,-0.04384099914610601,-0.02906867979930826,0.08601785778413015,2.70972094381554,16.850963260512184,16.850963260512184
