step,time,x,y,vx,vy,ax,ay,heading,linear_speed,angular_speed,goal_distance,obstacle_distance,signed_clearance
0.0,0.0,0.0,-0.020914020139426802,0.0,0.0,-269.1954053307498,57.23113795966675,0.11487660541689915,0.0,0.0,0.45614357457289545,0.18174064021806677,0.17831510466593023
1.0,0.064,0.0,-0.020914020139426802,0.0,0.0,-269.1954053307498,57.23113795966675,0.37087660541689915,0.0,4.0,0.45614357457289545,0.18174064021806677,0.17821544166543096
2.0,0.128,0.0,-0.020914020139426802,0.0,0.0,-269.1954053307498,57.23113795966675,0.626876605416899,0.0,4.0,0.45614357457289545,0.18174064021806677,0.17812578110417512
3.0,0.192,0.0,-0.020914020139426802,0.0,0.0,-269.1954053307498,57.23113795966675,0.8828766054168989,0.0,4.0,0.45614357457289545,0.18174064021806677,0.17804613809326306
4.0,0.256,0.0,-0.020914020139426802,0.0,0.0,-269.1954053307498,57.23113795966675,1.138876605416899,0.0,4.0,0.45614357457289545,0.18174064021806677,0.177976526081006
5.0,0.32,2.6335379719188894e-05,-0.02077244878718686,0.006300494563582412,0.03544437569282704,-269.2823331600281,57.23121147306574,1.3948766054168993,0.036,4.0,0.4561012060433882,0.18171371649029866,0.17789646952644161
6.0,0.384,0.0001327960925481326,-0.018426455330591254,-0.0038892046269654794,0.048462461761430806,-269.616294871747,57.29658163712567,1.6508766054168995,0.04861826932963115,4.0,0.45573313645348296,0.18160487738181538,0.1778348372625681
7.0,0.448,-0.0007960384216286313,-0.0142850249784039,-0.029654578647218505,0.08568817348044926,-266.6659798505616,56.65328274413701,1.903970675351245,0.09067445676241813,3.6500291729356538,0.45622337979895716,0.18255446261156996,0.17891624643252874
8.0,0.512,-0.0036924264178156453,-0.008267947678254594,-0.06327107531272524,0.1041463640413583,-257.78172262553187,54.758787069103356,2.1167274336901043,0.12185932099869783,2.8949293820325988,0.458546036440365,0.18551555763855174,0.18215518218036333
9.0,0.5760000000000001,-0.008669130734925791,-0.0015216035096546697,-0.09348157011816821,0.10773677677372556,-243.49914259227407,51.72389139750125,2.2854681883068495,0.14263946516076667,2.295982207757113,0.4629761580132526,0.1906034444905735,0.18764979566236337
