step,time,x,y,vx,vy,ax,ay,heading,linear_speed,angular_speed,goal_distance,obstacle_distance,signed_clearance
0.0,0.0,0.0,-0.0078023407022106625,0.0,0.0,-0.602104193351319,-2.930589459208537,0.033320995878247196,0.0,0.0,0.5855005599403238,0.13161471897482174,0.13020795267837684
1.0,0.064,0.0001406944551625611,-0.007833017571126998,0.035111135157607054,-0.007950357724294522,-0.6584769607499477,-2.918094617450741,-0.22267900412175284,0.036,-4.0,0.5853609666455682,0.1314708813218366,0.13006425065841357
2.0,0.128,0.0021707696879444006,-0.00855725497339142,0.0,-0.0,-0.6024504952927474,-2.9304986917692504,-0.4786790041217529,0.0,-4.0,0.5833567310103185,0.12939545300073366,0.12794928210330236
3.0,0.192,0.0042059333569633055,-0.009997291407875626,0.0,-0.0,-0.6027781181207283,-2.9303689679716665,-0.7341234045180584,0.0,-4.0,0.5813747701675004,0.12731482256470117,0.12573009875454283
4.0,0.256,0.006896408105669299,-0.013074456741371721,0.0,-0.0,-0.6032155205373736,-2.9301259176412215,-0.9649711060112861,0.0,-4.0,0.5788097413841882,0.12456424100963975,0.12267079611034484
5.0,0.32,0.009467302161814791,-0.017698037091878387,0.0,-0.0,-0.6036358965078166,-2.929791508785491,-1.1646533093824099,0.0,-4.0,0.5764585334017471,0.121935911650945,0.1196578569232104
6.0,0.384,0.011413317490117711,-0.023503847062185754,0.0,-0.0,-0.6039485739913775,-2.9293998491401516,-1.337379291369658,0.0,-4.0,0.5748414221150627,0.11994642118259131,0.11738696701589825
7.0,0.448,0.012498452255664094,-0.030077635892977315,0.0,-0.0,-0.6041055826684686,-2.928982539077492,-1.4867858293516045,0.0,-4.0,0.5741992037388317,0.1188370438608739,0.11624016933081183
8.0,0.512,0.012673366911692878,-0.037056654248463855,-0.0,-0.0,-0.6040941340648731,-2.9285632043192464,-1.616016410645826,0.0,-4.0,0.5745748919100857,0.11865822150737881,0.11606525467478304
9.0,0.5760000000000001,0.011996600975098026,-0.04416454490445165,-0.0,-0.0,-0.6039254486994222,-2.928156770167025,-1.7277893879010606,0.0,-4.0,0.5758952598674102,0.11935010679758161,0.1167420206113779
10.0,0.64,0.010577102246276672,-0.05121086159285274,-0.0,-0.0,-0.6036237462803069,-2.9277710433576387,-1.7924564237465141,0.0,4.0,0.5780325228825607,0.12080131797241497,0.11816151934019925
11.0,0.704,0.009307864602612147,-0.058251491356251586,-0.0,-0.0,0.019167137951073436,-2.995928192827727,-1.6849008951205144,0.0,4.0,0.5801011088744472,0.11943075698386377,0.11943075698386377
12.0,0.768,0.0088276183672516,-0.06540089179254158,-0.0,-0.0,0.019272987225668524,-2.995509322846628,-1.5782191471580733,0.0,4.0,0.581482613934776,0.11991100321922432,0.11991100321922432
13.0,0.8320000000000001,0.00905816596015624,-0.07258325617554914,0.0,-0.0,0.0192530701683715,-2.9950879319368675,-1.5179467259639532,0.0,-4.0,0.5822503777537914,0.11968045562631968,0.11968045562631968
14.0,0.896,0.00913758186062398,-0.0797706964468317,-0.0,-0.0,0.01926205377403633,-2.9946653902697307,-1.5826187427425593,0.0,4.0,0.5832557538911421,0.11960103972585195,0.11960103972585194
15.0,0.96,0.009338765512828454,-0.08695460467007815,0.0,-0.0,-0.604029499232351,2.9372527099327486,-1.4897520780113267,0.0,4.0,0.584227206861121,0.12206731988513163,0.11939985607364746
16.0,1.024,0.009338765512828454,-0.08695460467007815,-0.0,-0.0,-0.604029499232351,2.9372527099327486,-1.745752078011327,0.0,-4.0,0.584227206861121,0.12206731988513163,0.11939985607364746
17.0,1.088,0.009338765512828454,-0.08695460467007815,-0.0,-0.0,-0.604029499232351,2.9372527099327486,-2.001752078011327,0.0,-4.0,0.584227206861121,0.12206731988513163,0.11939985607364746
18.0,1.1520000000000001,0.009338765512828454,-0.08695460467007815,-0.0,-0.0,-0.604029499232351,2.9372527099327486,-2.257752078011327,0.0,-4.0,0.584227206861121,0.12206731988513163,0.11939985607364746
