step,time,x,y,vx,vy,ax,ay,heading,linear_speed,angular_speed,goal_distance,obstacle_distance,signed_clearance
0.0,0.0,0.0,-0.12,0.0,0.0,0.0916263447000513,0.005497580682003078,0.05992815512120789,0.0,0.0,4.50809272309255,0.9624065990481777,0.96
1.0,0.064,0.0037807504877480852,-0.1199124685312849,0.03575776403001566,-0.004169209945987102,-0.07049905819947946,-1.3780346000215298,-0.1160718448787921,0.036,-4.0,4.504313519322691,0.9586163706952993,0.9562192495122519
2.0,0.128,0.006010924850824538,-0.12046785929930968,0.0335367408252662,-0.013087666515422954,-0.8389706154896066,-2.3961739411615746,-0.3720718448787921,0.036,-4.0,4.502120685907264,0.9563806055660773,0.9539890751491754
3.0,0.192,0.008027786962424439,-0.12156985921660705,0.029129830850007626,-0.021153083809457754,-1.9191448732129226,-2.7952402018871187,-0.6280718448787921,0.036,-4.0,4.500173835657532,0.9543586874352713,0.9519722130375755
4.0,0.256,0.009699880035179652,-0.12314664117711227,0.022824271503483137,-0.027839767066828836,-2.846968319594823,-2.449858673186248,-0.884071844878792,0.036,-4.0,4.498600255072951,0.9539883506083606,0.9503001199648203
5.0,0.32,0.010918218937057255,-0.1250954323191032,0.015031051999821842,-0.032711885848704166,-3.1517177099446547,-1.5467522420841218,-1.140071844878792,0.036,-4.0,4.497502944296321,0.9541317808809011,0.9490817810629427
6.0,0.384,0.011603393718787389,-0.1272892126438877,0.006258125556704705,-0.035451880972897885,-2.516022025471404,-0.5350705012462018,-1.3960718448787923,0.036,-4.0,4.496953791482116,0.9547418435084188,0.9483966062812126
7.0,0.448,0.01171074546438672,-0.12958499403540724,-0.002922698419862663,-0.03588116266157679,-0.9089918254406921,-0.01580694844011421,-1.6520718448787926,0.036,-4.0,4.49698879265555,0.9557786005668983,0.9482892545356132
8.0,0.512,0.011176563569929522,-0.13253672412344777,-0.012637370479333056,-0.07053827392374173,0.014593513220200194,-0.09138611142244701,-1.7480718448787926,0.07166136491005974,-4.0,4.497706398145868,0.9575506081282857,0.9488234364300704
9.0,0.5760000000000001,0.01033158455268599,-0.13747439884758908,-0.004993080717460617,-0.035652056672076056,-0.326571707087016,-0.0447158628701716,-1.7099415868384886,0.036,-4.0,4.498862524089614,0.9604845136802556,0.949668415447314
10.0,0.64,0.009810707389907239,-0.14032494080637054,-0.007263032661958062,-0.03525972711963793,0.26152380791682717,-0.1453388057126519,-1.7739415868384887,0.036,4.0,4.499565362868346,0.9622005937755623,0.9501892926100928
11.0,0.704,0.009320508731306788,-0.14333835232886433,-0.006238485871117756,-0.04454461371859252,-0.22033237174796128,-0.059059178171447346,-1.7099415868384886,0.04497934322889516,-4.0,4.500249957752154,0.963975961737712,0.9506794912686932
12.0,0.768,0.008648099513051934,-0.14702568749049544,-0.007263032661958062,-0.03525972711963793,0.35864127970803494,-0.16536611844662374,-1.7739415868384887,0.036,4.0,4.501162755670686,0.9661965040265112,0.9513519004869481
13.0,0.8320000000000001,0.008194867138273486,-0.1498236610866012,-0.00784618242737364,-0.056024037340705914,-0.09950148957135418,-0.0752864117632761,-1.7099415868384886,0.05657079934592084,-4.0,4.501800481957227,0.9678449772440278,0.9518051328617265
14.0,0.896,0.007548772472489137,-0.15378164316650747,-0.006374902730882855,-0.0354310685016947,0.23836406295206913,-0.13395804673383793,-1.7488157356121532,0.036,4.0,4.502710441327355,0.9701810450309977,0.9524512275275109
15.0,0.96,0.007109681375848724,-0.15698452815396394,-0.005105172839307514,-0.0445803969199576,-0.2303655579438555,-0.06329998604526477,-1.6848157356121531,0.044871757033351924,-4.0,4.503365731951219,0.9720177566702387,0.9528903186241512
16.0,1.024,0.0065498920803362315,-0.16056024869211474,-0.006374902730882855,-0.0354310685016947,0.3335533094278844,-0.15110685150033465,-1.7488157356121532,0.036,4.0,4.504169350771677,0.9741143936232144,0.9534501079196638
