step,time,x,y,vx,vy,ax,ay,heading,linear_speed,angular_speed,goal_distance,obstacle_distance,signed_clearance
0.0,0.0,0.0,-0.12,0.0,0.0,0.5572137384794466,0.03343282430876679,0.05992815512120789,0.0,0.0,4.50809272309255,0.9624065990481777,0.96
1.0,0.064,0.008503035641398008,-0.11988677323271432,0.10496169160810294,-0.008060233501526688,0.4781888549298513,-0.565030335357397,-0.07664172880131565,0.10527071800521567,-3.311408923827548,4.4995981877506015,0.9538822473677366,0.951496964358602
2.0,0.128,0.0160919951194617,-0.12117897483730183,0.11287748642147004,-0.030527073782595265,0.3318144520502716,-0.656152758528372,-0.26412590753245274,0.11693258388728596,-3.022966228655875,4.492100737141318,0.9488691764913476,0.9439080048805383
3.0,0.192,0.023244155432182,-0.12385906941474072,0.10700331816420511,-0.05213111430601113,0.18165499595685447,-0.6481784038998204,-0.45334845892947356,0.11902673303479562,-2.969048788376885,4.485124488993904,0.9454962728078166,0.9367558445678179
4.0,0.256,0.029761059244665888,-0.1278365003140741,0.09558643579954827,-0.0715635177060804,0.04839503184333649,-0.5795579175987837,-0.6426548680256183,0.11940730201846805,-2.9591719540541153,4.478864734321873,0.9431700835509934,0.9302389407553341
5.0,0.32,0.03541929079219766,-0.13297488075457148,0.08074634897498516,-0.08860031690422517,-0.04805242681306049,-0.46323889502589777,-0.831743003138407,0.11987488906488804,-2.947002813941852,4.473539503812223,0.94197204152919,0.9245807092078023
6.0,0.384,0.04006976528585482,-0.1391652932520458,0.06990423440672425,-0.1133466578915607,-0.07646700620246033,-0.30545292494236326,-1.0181664123469107,0.13316931644780922,-2.5829277991678707,4.46929460489448,0.9404820233919852,0.9199302347141451
7.0,0.448,0.04375365611524059,-0.1465144258323286,0.04874949866557292,-0.12238625592973416,-0.06739089106290502,-0.16758621472146257,-1.1917347961341063,0.13173803270370743,-2.6240289348521078,4.466100343936862,0.9367158322500531,0.9162463438847593
8.0,0.512,0.04591168906011774,-0.15339196255770754,0.016666108660989182,-0.07258480938871034,-0.005636172111405768,-0.0675191984833615,-1.3450995461679034,0.07447357740766393,-1.3185259134533127,4.464409184270178,0.9345095875654489,0.9140883109398822
9.0,0.5760000000000001,0.04671517780990739,-0.1574101210460057,0.008360719354349955,-0.04840151577610461,-0.0001541440350427692,-0.04230588374066244,-1.3997475222186915,0.049118309799368154,-0.5525840225603512,4.463882468218689,0.9336881483990216,0.9132848221900925
10.0,0.64,0.04713441664406879,-0.160101873103226,0.00431662121762923,-0.03150339984660697,-0.002439054155504272,-0.027885292912434308,-1.434623497687414,0.031797758107006274,-0.5303330281955796,4.4636504203552825,0.9332595435199146,0.9128655833559312
11.0,0.704,0.047306774898163595,-0.16157823385462147,0.00018148371250471167,-0.002584799108639832,-0.013145020635570104,-0.0002742702845876521,-1.5006994399761204,0.0025911624360371085,-3.506842118742352,4.463581292267428,0.9330833346798934,0.9126932251018364
12.0,0.768,0.04740954360859596,-0.16245263961142678,0.005828742751697729,-0.039703978288676695,-0.003919328170873371,-0.030687781435231487,-1.425032523221984,0.04012954191132985,-1.0832708114659308,4.463539898370794,0.9329782700553364,0.912590456391404
13.0,0.8320000000000001,0.047593493696687826,-0.16397085044325313,0.0,-0.0,0.5516953763416585,0.03890396491209356,-1.5130455462707617,0.0,-4.0,4.463462937260724,0.9327902104128512,0.9124065063033121
14.0,0.896,0.04809499085034337,-0.16651704028149011,0.008438961478987752,-0.04619876715061581,-0.015245498393809287,-0.05000443458364037,-1.3901218955084629,0.04696320003024344,-1.7671524266165828,4.463142530468903,0.9322775095144599,0.9119050091496566
15.0,0.96,0.04839228520942881,-0.16860142051367635,0.0,-0.0,0.5515406709158511,0.03947374802164553,-1.5194207931151376,0.0,-4.0,4.462994298846489,0.9319735734225423,0.9116077147905711
16.0,1.024,0.048847144773806625,-0.17102698891650747,0.006563925568871934,-0.03906576499516821,-0.021060095407637647,-0.04437251548079977,-1.4043287989835482,0.03961337038843578,-2.1268984037328242,4.462714428260125,0.9315085520249163,0.9111528552261934
17.0,1.088,0.04901965781077726,-0.17231789170371792,0.0,-0.0,0.5514188978492414,0.03993101809857407,-1.5635122886789339,0.0,4.0,4.462635413056642,0.9313321849440779,0.9109803421892227
18.0,1.1520000000000001,0.04926136094220183,-0.1740767317681967,0.0015927207990044704,-0.01447067093366207,-0.027005487230685743,-0.0191178408550116,-1.4611721404079694,0.014558058827120931,-3.0176074405579554,4.46252172670068,0.9310850820209166,0.9107386390577982
19.0,1.216,0.049289211153573084,-0.17446088884245475,0.0,-0.0,0.5513639136058901,0.0401949337918201,-1.5196798601821258,0.0,4.0,4.462521864858751,0.9310566096192561,0.9107107888464269
20.0,1.28,0.049729593968133645,-0.1768466645646331,0.005393468346105229,-0.034044918248528525,-0.029163014244644625,-0.04099684515561307,-1.413679930381627,0.034469493169314656,-2.707459076209413,4.4622567641206015,0.93060638839065,0.9102704060318663
21.0,1.344,0.049846588343586386,-0.1777848354463671,-0.0,-0.0,0.5512557755655796,0.040603832490207624,-1.6119591749907858,0.0,4.0,4.462208902060258,0.9304867802912538,0.9101534116564136
22.0,1.408,0.05001432107430882,-0.17876986993128163,0.013130453219947838,-0.06858889564554353,-0.033662820936237514,-0.04991310136037057,-1.3816478034792543,0.06983441420701185,-2.4221571221171954,4.46211409199926,0.9303153003115485,0.9099856789256912
23.0,1.472,0.050222504682609005,-0.18021077834228294,0.0,-0.0,0.5511819946980061,0.040902322794569,-1.5689374659342186,0.0,4.0,4.4620128771627865,0.9301024657575978,0.9097774953173909
