step,time,x,y,z,vx,vy,vz,roll,pitch,yaw,yaw_rate,desired_vx_body,desired_vy_body,desired_yaw_rate,desired_altitude,goal_distance,signed_clearance,motor_m1,motor_m2,motor_m3,motor_m4
0.0,2.048,2.3536965528320397e-17,-0.11428571428571434,0.014980235460620729,0.0,0.0,0.0,0.0,0.0,0.0,1.8915818965587712e-17,0.0,0.0,0.0,0.49428571428571433,3.295245170914211,0.906771454728458,127.76122473128376,127.76122473128376,127.76122473128376,127.76122473128376
1.0,2.08,2.423664634702167e-17,-0.11428571428571434,0.014980269287273022,2.1865025584414762e-17,0.0,1.0570828841709344e-06,0.0,0.0,0.0,-2.1271569674591135e-17,0.0,0.0,0.0,0.49428571428571433,3.2952451636476487,0.9067714402517104,52.94642691238175,52.94642691238175,52.94642691238175,52.94642691238175
2.0,2.112,2.4620645745395425e-17,-0.11428571428571434,0.014980302343911206,1.1999981199179834e-17,0.0,1.0330199432407447e-06,0.0,0.0,0.0,-2.376274917612845e-17,0.0,0.0,0.0,0.49428571428571433,3.295245156546499,0.9067714261045057,53.023115568040765,53.023115568040765,53.023115568040765,53.023115568040765
3.0,2.144,2.5243810856548258e-17,-0.11428571428571434,0.014980337144079897,1.9473909723526006e-17,0.0,1.0875052715991751e-06,0.0,0.0,0.0,-2.547736480260522e-17,0.0,0.0,0.0,0.49428571428571433,3.2952451490708086,0.9067714112111254,53.09980380795511,53.09980380795511,53.09980380795511,53.09980380795511
4.0,2.176,2.5228767997877486e-17,-0.11428571428571434,0.014980375698565387,-4.700893334616195e-19,0.0,1.2048276715496606e-06,0.0,0.0,0.0,-3.480856596132069e-17,0.0,0.0,0.0,0.49428571428571433,3.2952451407886247,0.9067713947110161,53.176491689972195,53.176491689972195,53.176491689972195,53.176491689972195
5.0,2.208,2.552675285987807e-17,-0.11428571428571434,0.014980419615957424,9.312026937518203e-18,0.0,1.372418501164196e-06,0.0,0.0,0.0,1.2195374783329543e-17,0.0,0.0,0.0,0.49428571428571433,3.295245131354395,0.9067713759157523,53.253179259991285,53.253179259991285,53.253179259991285,53.253179259991285
6.0,2.24,2.5465176631413447e-17,-0.11428571428571434,0.014980470183096384,-1.924257139519438e-18,0.0,1.5802230925155375e-06,0.0,0.0,0.0,4.3098922239540997e-17,0.0,0.0,0.0,0.49428571428571433,3.295245120491683,0.9067713542746074,53.32986655435335,53.32986655435335,53.32986655435335,53.32986655435335
7.0,2.2720000000000002,2.5864836886227917e-17,-0.11428571428571434,0.014980528429429422,1.2489382962952169e-17,0.0,1.8201979074374316e-06,0.0,0.0,0.0,6.913120729157245e-17,0.0,0.0,0.0,0.49428571428571433,3.295245107979345,0.9067713293470112,53.40655360175296,53.40655360175296,53.40655360175296,53.40655360175296
8.0,2.3040000000000003,2.6120680011133888e-17,-0.11428571428571434,0.014980595178494158,7.995097653311594e-18,0.0,2.085908272985661e-06,0.0,0.0,0.0,-3.857055245396889e-17,0.0,0.0,0.0,0.49428571428571433,3.2952450936404727,0.9067713007805163,53.483240424767644,53.483240424767644,53.483240424767644,53.483240424767644
9.0,2.336,2.6246354238194708e-17,-0.11428571428571434,0.014980671089104596,3.927319595650674e-18,0.0,2.3722065761928656e-06,0.0,0.0,0.0,-8.8692836987086e-17,0.0,0.0,0.0,0.49428571428571433,3.2952450773335404,0.9067712682931723,53.55992704108147,53.55992704108147,53.55992704108147,53.55992704108147
