step,time,x,y,vx,vy,ax,ay,heading,linear_speed,angular_speed,goal_distance,obstacle_distance,signed_clearance
0.0,0.0,0.0,0.0,0.0,0.0,-5.974352415456414,1.3605630224999032e-15,0.0,0.0,0.0,1.6447368421052635,0.9342105263157896,0.5718766792658088
1.0,0.064,0.0,0.0,0.0,0.0,-5.974352415456414,1.3605630224999032e-15,0.256,0.0,4.0,1.6447368421052635,0.9342105263157896,0.5712854956694831
2.0,0.128,0.0,0.0,0.0,0.0,-5.974352415456414,1.3605630224999032e-15,0.512,0.0,4.0,1.6447368421052635,0.9342105263157896,0.5706977256587082
3.0,0.192,0.0,0.0,0.0,0.0,-5.974352415456414,1.3605630224999032e-15,0.7679999999999997,0.0,4.0,1.6447368421052635,0.9342105263157896,0.5701133797914013
4.0,0.256,0.0,0.0,0.0,0.0,-5.974352415456414,1.3605630224999032e-15,1.0239999999999996,0.0,4.0,1.6447368421052635,0.9342105263157896,0.5695324686071761
5.0,0.32,0.0,0.0,0.0,0.0,-5.974352415456414,1.3605630224999032e-15,1.2799999999999998,0.0,4.0,1.6447368421052635,0.9342105263157896,0.5689550026266141
6.0,0.384,0.0,0.0,0.0,0.0,-5.974352415456414,1.3605630224999032e-15,1.536,0.0,4.0,1.6447368421052635,0.9342105263157896,0.5683809923505306
7.0,0.448,-0.00021027840835779817,0.0015689269595449348,-0.007932344138786566,0.03527310670604026,-5.966417472938608,-0.017762067509782365,1.7920000000000003,0.0361540335264524,4.0,1.6449478687234615,0.9344208047241473,0.5674186836006736
8.0,0.512,-0.001450557525155745,0.004810570233631569,-0.03638892054654286,0.07044451396189416,-5.928839977904603,-0.03560710259963625,2.0476051463435043,0.07928797567014882,3.9012865858759787,1.6461944284585386,0.9356610838409454,0.5668172308722944
9.0,0.5760000000000001,-0.0048690834171543265,0.009790308561127614,-0.07375634177868881,0.08677971326258511,-5.846324370126825,-0.04417308131618134,2.2752474768552333,0.1138890538485207,3.1000884869333825,1.6496349777027628,0.9390796097329439,0.5676778587107724
10.0,0.64,-0.01058043593104405,0.015326963248978965,-0.10657337714872638,0.08720920554158923,-6.060004565297106,-0.01914952139794473,2.4557911687725387,0.13770740810893156,2.4489188145308347,1.6553882344537687,0.9268690618733492,0.5705992873075739
11.0,0.704,-0.017306145673591875,0.019949433600227818,-0.11572530893013261,0.06490226067772839,-6.456864658412235,-1.4470573742962667,2.6304724693674824,0.13268251794435632,2.596965853438074,1.6621627095822582,0.8997141621994038,0.5749057842648736
12.0,0.768,-0.025459289324205665,0.023700330667544824,-0.14022841341658882,0.05275916553762069,-6.996757727677945,-1.5587865011186277,2.7817376318638747,0.14982502286854427,2.056046319959753,1.6703642785679162,0.8743827990601485,0.5809517567739845
13.0,0.8320000000000001,-0.034927376163167406,0.02659893057470826,-0.15629019829762197,0.0382706301784333,-7.49348464518662,-1.6592247063092243,2.901448932667845,0.1609076356738996,1.626643226752941,1.679874813561718,0.8531507588440116,0.5886064570932028
14.0,0.896,-0.04523513663684534,0.028588929197573745,-0.16620229626749988,0.024346581784833232,-7.919500522000678,-1.7442030712963799,2.996139536331054,0.1679760677275051,1.2865236477649091,1.6902137781376005,0.8362888494306416,0.5974133481458525
15.0,0.96,-0.05605070426581429,0.02974476471763537,-0.17201881594497534,0.012159332288360391,-8.2643749347385,-1.8123093160704504,3.071023970316339,0.17244802811516885,1.017436244787564,1.7010476268814634,0.8234390429419455,0.6070099377648333
16.0,1.024,-0.06715842107369079,0.030186917916814122,-0.17525266752676705,0.001989096361528634,-8.528865864496275,-1.8640114226191928,3.1302432631092767,0.17526395516358462,0.8046584180694348,1.7121613948772054,0.8140218588232363,0.6171348263322831
17.0,1.088,-0.07842454048641981,0.03004076852154968,-0.17692084034533873,-0.006280559519835573,-8.719964682898032,-1.900853076053323,-3.106108290912569,0.1770322828649708,0.6364386553787786,1.7234232208684688,0.8074342538981227,0.6276088665243148
18.0,1.1520000000000001,-0.08976909139711661,0.029419505143229024,-0.1776727280391348,-0.012908634489101747,-8.847411900334325,-1.9248518978613938,-3.069066086859404,0.17814104280945925,0.5034495532183487,1.7347554123385334,0.8031318210149828,0.6383126711104842
19.0,1.216,-0.1011459396668832,0.028418879405283766,-0.17790930570502747,-0.018178993304428293,-8.921543497587985,-1.938112426785724,-3.03976482808531,0.1788356699710865,0.39830817469361457,1.7461140628249638,0.8006540203020325,0.6491678735129348
20.0,1.28,-0.1125296203312353,0.02711721812679203,-0.17787174050099894,-0.022352111608780173,-8.952114896583733,-1.9426094679036365,-3.016583721999607,0.17927066955368373,0.31517786653166135,1.7574756793546316,0.7996241205674371,0.6601234127821132
21.0,1.344,-0.12390698016936388,0.02557744159669807,-0.17770143750601422,-0.025649612650774048,-8.947758727202096,-1.940086969963937,-2.9982416698913004,0.1795430408588387,0.2494464883492895,1.7688287581303161,0.7997394919364804,0.671146101058413
22.0,1.408,-0.135272007406098,0.02384959683177888,-0.17747883318199933,-0.028253091251273958,-8.915816069527995,-1.9320269804808397,-2.9837259768879885,0.179713587112652,0.19746979303338508,1.7801686177460267,0.800759421553718,0.6822143474150902
23.0,1.472,-0.1466226946215473,0.021973282785003736,-0.17724777359300825,-0.030308405789513517,-8.862367940390623,-1.919656923958723,-2.9722360269903416,0.179820390126315,0.1563680472740494,1.7914942966636662,0.8024934489750375,0.6933140570327159
24.0,1.536,-0.15795916924553435,0.01997974941874104,-0.1770305584984011,-0.031931468044997816,-8.792361114051019,-1.9039751859800795,-2.963138799755905,0.17988729052872116,0.12386530036040688,1.8028067283341584,0.8047912701831641,0.7044359777000747
25.0,1.6,-0.16928260181475246,0.017893629904128835,-0.17683709678082582,-0.033213882268171194,-8.709767844934571,-1.8857833368195513,-2.9559337391098324,0.17992921045009644,0.09816249746838214,1.8141076938569634,0.807534406168855,0.7155739908085583
26.0,1.6640000000000001,-0.18059458519164728,0.015734335347208035,-0.17667040613589,-0.03422785011575183,-8.617747423383847,-1.8657187042311647,-2.950225003331155,0.17995548929601088,0.07783733732204201,1.8253992409296647,0.8106294946687153,0.7267240122114796
27.0,1.728,-0.19189679519323424,0.013517163337531984,-0.17652986873149243,-0.035030220626918664,-8.51879420106519,-1.8442842411506288,-2.9456995403597452,0.17997197257219955,0.06176522762746117,1.8366833780924254,0.814002958340879,0.7378832847669807
28.0,1.792,-0.20319081671390224,0.011254173198310125,-0.17641312238930248,-0.03566574708074612,-8.414866078238983,-1.821874476133826,-2.9421097615228056,0.17998231931490039,0.04905687609889897,1.8479619283533038,0.8175967950443312,0.7490499219137626
29.0,1.856,-0.21447806511363315,0.008954874872283778,-0.17631713008977645,-0.03616967039934855,-8.307492394855046,-1.798797322054785,-2.9392598463214963,0.1799888202636282,0.03900900013658193,1.8592364725900115,0.8213652644808522,0.7602226121520386
30.0,1.92,-0.22575976075460047,0.006626770486391129,-0.17623876037064207,-0.03656975430126839,-8.197862577978663,-1.7752920056969974,-2.9369949153565367,0.17999290982323646,0.031065385445409266,1.8705083414402008,0.8252722834128489,0.7714004268314218
31.0,1.984,-0.23703693174876808,0.004275780050092783,-0.17617508102496252,-0.03688788359823877,-8.086897899320807,-1.7515435864552427,-2.9351924694537685,0.17999548641704693,0.024786112207501265,1.8817786315770197,0.8292893781674976,0.782582694454055
