step,time,x,y,vx,vy,ax,ay,heading,linear_speed,angular_speed,goal_distance,obstacle_distance,signed_clearance
0.0,0.0,0.0,-0.08892693981581608,0.0,0.0,0.36886139356887315,0.02837395335145178,0.07677189126977804,0.0,0.0,2.8986635996728967,1.3550410850232395,1.354599508603083
1.0,0.064,0.008448643106629383,-0.08868413786285018,0.10065717516514466,-0.00602976371174046,0.31625627089279207,-0.32711346725628676,-0.05983246221322128,0.10083761680368114,-3.4165539146901494,2.8902212486086634,1.3579327127423382,1.3578159494662776
2.0,0.128,0.016411782763764433,-0.08987329225658824,0.1193899014649847,-0.02891286555320058,0.23533578290697194,-0.3582548846780653,-0.2375974695371463,0.12284096371453704,-2.868905573063415,2.8823735813077835,1.3612562237453272,1.3612550467085618
3.0,0.192,0.024455945286401718,-0.09256098896357293,0.12526356081621248,-0.05351907950386238,0.16798451032493544,-0.33049245391074367,-0.40377637947215034,0.1362176623617426,-2.4935633166278044,2.8745636683922084,1.3644104899414053,1.3643406672339444
4.0,0.256,0.03250565424499235,-0.09675620420215976,0.1263303462651338,-0.07780324064861946,0.12116070803470577,-0.2816254231210495,-0.5520079436571639,0.14836677742303228,-2.1066588428848014,2.8668726686591985,1.3674233815852916,1.3671175102818123
5.0,0.32,0.04046093821387662,-0.10240634451307311,0.12500582542904648,-0.10047963287718455,0.09475718660016161,-0.22806123757071492,-0.6770534830977215,0.16038270796545065,-1.649270457236611,2.8594035173194268,1.3703313236340058,1.3696440200270499
6.0,0.384,0.048265666899232174,-0.10936893467800003,0.12211881043062646,-0.11915889256588169,0.08565376516052567,-0.17998749562479752,-0.773131097870331,0.17062193744802753,-1.1347683133136703,2.852209610188081,1.3730985120638446,1.3719185404520764
7.0,0.448,0.055905694158045326,-0.11735761494883423,0.11859274834129664,-0.13122484851879224,0.08728582680378882,-0.14481182095336176,-0.8359204272350426,0.17687340339328037,-0.6533010675423994,2.845290271517974,1.375593829957943,1.3738679733295482
8.0,0.512,0.063391169999255,-0.12594938779774809,0.11596283034071429,-0.136860547382514,0.09107573861929621,-0.1251808447947826,-0.8678680624604271,0.1793827958597776,-0.2899248088533978,2.8386060578768477,1.3776015809913402,1.3753655153396438
9.0,0.5760000000000001,0.07076443630828877,-0.13477408041545266,0.11423815970228464,-0.138118245660879,0.09396196553763445,-0.11618145198721844,-0.8797456323444541,0.179240081780286,-0.09690830145719842,2.8320856712704345,1.378884801293065,1.376267106901484
10.0,0.64,0.07803645455945453,-0.14358358960709788,0.11301627830996797,-0.13698116899505786,0.09589073353780786,-0.11284737627942991,-0.8809666847156037,0.17758524663464792,0.018259761287805543,2.825696311236353,1.379293105444369,1.3764925107765027
11.0,0.704,0.0852712453549209,-0.15233166741016188,0.11276844829762246,-0.13615981231571644,0.09545575212926044,-0.11232252314439853,-0.8790913324377901,0.17679427994509517,0.0180865009124771,2.8193695646488317,1.378731560861261,1.3759642778534422
12.0,0.768,0.09248681668881809,-0.16102581334269342,0.11244946693758712,-0.13531345485171467,0.09500331462943112,-0.11175089948908636,-0.8774192566801253,0.17593923291424945,0.018091341384609716,2.8130878694122736,1.3772046488367256,1.3746703834780112
