step,time,x,y,vx,vy,ax,ay,heading,linear_speed,angular_speed,goal_distance,obstacle_distance,signed_clearance
0.0,0.0,0.0,0.0,0.0,0.0,0.2327050259416129,-2.956466902358758,0.14888994760949725,0.0,0.0,4.550343393635254,1.8,1.8
1.0,0.064,0.0015820526905993948,-3.0233843603416134e-05,0.03579369121426276,-0.0038485931530896555,-0.10620296172050919,-2.937352108548255,-0.10711005239050274,0.036,-4.0,4.5487833368141715,1.7984179473094004,1.7984179473094006
2.0,0.128,0.0038171147276594357,-0.0005656162167010268,0.033652681485484254,-0.012786595670331687,-0.8502033392690869,-2.754436380748573,-0.36311005239050276,0.036,-4.0,4.546652553212106,1.7961828852723407,1.7961828852723407
3.0,0.192,0.005843771611333777,-0.0016494974236540834,0.02931822810532216,-0.020891182368748245,-1.5236198191630395,-2.389114335867615,-0.6191100523905029,0.036,-4.0,4.54480964920736,1.7941562283886663,1.7941562283886663
4.0,0.256,0.00752992814210776,-0.0032112313154099275,0.023072845834243214,-0.027634105469677234,-2.0825644593520933,-1.865197255916331,-0.8751100523905028,0.036,-4.0,4.543375157393589,1.792470071857892,1.7924700718578923
5.0,0.32,0.008765682547688424,-0.005149025846318348,0.015323601612778449,-0.032575868885002184,-2.4906114304623235,-1.216833460762615,-1.1311100523905029,0.036,-4.0,4.542442998169711,1.7912343174523118,1.7912343174523115
6.0,0.384,0.009443055660188748,-0.007195215214889738,0.0,-0.0,0.23165587603005838,-2.956023641462046,-1.3871100523905031,0.0,-4.0,4.542080138220879,1.790556944339811,1.7905569443398113
7.0,0.448,0.010427787292152109,-0.014300321774671727,0.0,-0.0,0.231561088006553,-2.9555655471638196,-1.4917613218805172,0.0,-4.0,4.5421793873334755,1.7895722127078477,1.789572212707848
8.0,0.512,0.010718183921690695,-0.021477797771289636,-0.0,-0.0,0.2315450825863639,-2.955100986863919,-1.5822759164180982,0.0,-4.0,4.54298718322644,1.789281816078309,1.7892818160783093
9.0,0.5760000000000001,0.010957724242136431,-0.028653089435343112,0.0,-0.0,0.23153498247476714,-2.9546363740871575,-1.511760224286624,0.0,-4.0,4.543856096292359,1.7890422757578637,1.7890422757578637
10.0,0.64,0.011114469777944704,-0.035828332058572915,0.0,-0.0,0.23153440114687276,-2.954171484198846,-1.5675706555201887,0.0,4.0,4.544817952470057,1.7888855302220552,1.7888855302220554
11.0,0.704,0.010899693067226615,-0.04297004700003393,-0.0,-0.0,0.2315758786336613,-2.9537077356899766,-1.6158389499193604,0.0,4.0,4.546152500092045,1.7891003069327733,1.7891003069327733
12.0,0.768,0.010915358170454992,-0.05013398743777205,0.0,-0.0,0.2315915315573457,-2.9532430557437697,-1.5407822174449843,0.0,-4.0,4.547273932945683,1.789084641829545,1.789084641829545
13.0,0.8320000000000001,0.010878507337347638,-0.05729677458484742,-0.0,-0.0,0.23161327415051391,-2.952778231459162,-1.5926639666828217,0.0,4.0,4.548458018048878,1.7891214926626522,1.7891214926626524
14.0,0.896,0.011048717470038586,-0.06447007862087381,0.0,-0.0,0.23161181198711545,-2.952313190602863,-1.5207333660939042,0.0,-4.0,4.5494504738597765,1.7889512825299614,1.7889512825299614
15.0,0.96,0.011145576510015201,-0.07164260170134348,-0.0,-0.0,-0.51952103344506,2.949217461683435,-1.575319657898312,0.0,4.0,4.550526256375295,1.8288184954376898,1.7888544234899848
16.0,1.024,0.011145576510015201,-0.07164260170134348,-0.0,-0.0,-0.51952103344506,2.949217461683435,-1.8313196578983122,0.0,-4.0,4.550526256375295,1.8288184954376898,1.7888544234899848
17.0,1.088,0.011145576510015201,-0.07164260170134348,-0.0,-0.0,-0.51952103344506,2.949217461683435,-2.087319657898312,0.0,-4.0,4.550526256375295,1.8288184954376898,1.7888544234899848
18.0,1.1520000000000001,0.011145576510015201,-0.07164260170134348,-0.0,-0.0,-0.51952103344506,2.949217461683435,-2.3433196578983124,0.0,-4.0,4.550526256375295,1.8288184954376898,1.7888544234899848
19.0,1.216,0.011145576510015201,-0.07164260170134348,-0.0,-0.0,-0.51952103344506,2.949217461683435,-2.5993196578983127,0.0,-4.0,4.550526256375295,1.8288184954376898,1.7888544234899848
20.0,1.28,0.011145576510015201,-0.07164260170134348,-0.0,-0.0,-0.51952103344506,2.949217461683435,-2.855319657898313,0.0,-4.0,4.550526256375295,1.8288184954376898,1.7888544234899848
